task_id,dataset,source_split,image_file,width,height,prefilled_kie_regions,sha256
member4-0178,UIT-MLReceipts,test,images/001530.jpg,1536,2048,6,4d255d954cdf07544244b29cec76dbd2d8d288fdde05d76ba8c7cadc54d314b7
member4-0179,UIT-MLReceipts,test,images/001531.jpg,1280,720,6,2c14835cd2e773c612baf69c46c81ece3c792862b9f273e18060e29b27ac15a2
member4-0180,UIT-MLReceipts,test,images/001532.jpg,1536,2048,7,c69972297107247181f04150116ee681422e8d50e79856cedf9c9600383a92e9
member4-0181,UIT-MLReceipts,test,images/001533.jpg,1152,2048,5,2d076cebcb924619c7f771c7203bd91fd059940ed715edef56af702bc53b44ae
member4-0182,UIT-MLReceipts,test,images/001534.jpg,1536,2048,7,87b47246dd8f6622418ff7921af1ca3b4d6a46a958d37d481b7ba6d97ed99ceb
member4-0183,UIT-MLReceipts,test,images/001535.jpg,459,918,4,f3a491784694ce8d5b3ce5cca5626af455eca8de3e4ee7436212ec4cf5b87de4
member4-0184,UIT-MLReceipts,test,images/001536.jpg,1536,2048,7,345efb797158dbfc919e75b0ea70172f28e8ec0345f9735b73457f1d887943e0
member4-0185,UIT-MLReceipts,test,images/001537.jpg,1152,2048,6,ab13e03ed9f75fc7e38ba65e0b42ca7f5dc0464f2e22472e44d0694086e55759
member4-0186,UIT-MLReceipts,test,images/001538.jpg,1536,2048,5,7019d84a66b9812a47a9558fd386e298c6700080d8b509945682e4986bf13a59
member4-0187,UIT-MLReceipts,test,images/001539.jpg,1536,2048,7,8b3e5d296e3036e798b1fdb23b7ed7bf725d2183ce2a0604cc1542910fe793c6
member4-0188,UIT-MLReceipts,test,images/001540.jpg,1536,2048,7,5503c54625ebf6c0c14dd90b76ee74c73c5f60b97e22ccaeee598412e5166af8
member4-0189,UIT-MLReceipts,test,images/001541.jpg,2048,1536,7,d679681972fdb55271f610262b77d31b4088295ca3bb4f98516c3146e35d6cce
member4-0190,UIT-MLReceipts,test,images/001542.jpg,1152,2048,5,180702e40423296644c68ed499d86ed2ee38f825df82054267bf3dcf135b6f2e
member4-0191,UIT-MLReceipts,test,images/001543.jpg,2048,1536,7,84faf4fc55c9d446f301881c9271cc06c37e78eeab7fbeb81d3e03d32aebaabb
member4-0192,UIT-MLReceipts,test,images/001544.jpg,1536,2048,5,f3d7608804fc427c22c942c0ef7c82cde785ae00f287067f4f8ba8693f44e45c
member4-0193,UIT-MLReceipts,test,images/001545.jpg,1536,2048,6,801484c4c6c3c09fc924fe4c25bcd07dc7c80e7baa6a95bc269dd87987cbe272
member4-0194,UIT-MLReceipts,test,images/001546.jpg,2048,1536,7,718d303a0462e489c6de567bbb2f683fcd36f083f298442511a3940618420ef3
member4-0195,UIT-MLReceipts,test,images/001547.jpg,2048,1536,7,0c0053e6a81c0c4137ee8d5cd5c3abcc8b2a6dda4d03154616000aa11ba120b8
member4-0196,UIT-MLReceipts,test,images/001548.jpg,1152,2048,9,7a2ff04faa62b8d9d73961feb2351da382b8b3bc8854a6863990e580c934192f
member4-0197,UIT-MLReceipts,test,images/001549.jpg,1536,2048,7,b130ca6966a70754d11d3879cb1e9419ff4a9d4603782482ddff86bbd74ee641
member4-0198,UIT-MLReceipts,test,images/001550.jpg,2048,1536,7,cb92bb0ad0539d51c85f1fbff0cb7baf407a09c449f819774c27acbb17562ff4
member4-0199,UIT-MLReceipts,test,images/001551.jpg,1536,2048,7,c22186081c7db0ca8f4e24492d18c049069c31a4c0308b3a9662b936c6ed5a4b
member4-0200,UIT-MLReceipts,test,images/001552.jpg,302,403,7,56e82aba0049ba4e4c0e73c24510010353231c336207bc600e6f7765cb002f40
member4-0201,UIT-MLReceipts,test,images/001553.jpg,750,989,5,d7687ac2479716f026f3680969c65b8e5f3ca30fe0ab2d162e6ca1f3159837b4
member4-0202,UIT-MLReceipts,test,images/001554.jpg,1536,2048,7,9d78e2ccc487e7a8f2424454c6df46ffed30ed23b8424d7c76b5559979393a60
member4-0203,UIT-MLReceipts,test,images/001555.jpg,2048,1536,7,faf6a6112e05f9115cdce1dd93e35ef1751caf2f68020803d31528a6218c9552
member4-0204,UIT-MLReceipts,test,images/001557.jpg,1536,2048,5,5c56c25eaa96f07114d7dd8c444aa1a7014bbcd38307a750534575c3b65c2f3e
member4-0205,UIT-MLReceipts,test,images/001558.jpg,1536,2048,7,871329a2ed9645a1ec440153fb53c0d7b73646f12f69420b1053540e4083edff
member4-0206,UIT-MLReceipts,test,images/001559.jpg,720,960,7,fffd0e163c03480067edac910ca0b15c191401655fd614a5c22e72c47330ef0c
member4-0207,UIT-MLReceipts,test,images/001560.jpg,2048,1536,4,d9de3c327b9e58ff14a43352a91f4309049285cb1bb106b7dde04c00600a0ee2
member4-0208,UIT-MLReceipts,test,images/001561.jpg,1536,2048,10,eec144165138f8465908afc6dddceb42e54db813c1802a907255872b94b35482
member4-0209,UIT-MLReceipts,test,images/001562.jpg,1536,2048,7,1ee286b3b0c14ae8a7f2dfff07d5ee83573035222ef1a3c8ee068b5cbd24d817
member4-0210,UIT-MLReceipts,test,images/001563.jpg,1536,2048,7,7a7631ce67202a5b316337fd61caec3056318a524566888bd9442bf4cc18ef50
member4-0211,UIT-MLReceipts,test,images/001564.jpg,1536,2048,7,7d69e39987e5956bf6c2caecc7ef01b358ef523d140d90007b761e0c9a5cecbe
member4-0212,UIT-MLReceipts,test,images/001565.jpg,2048,1536,7,9f74cc16b53000cfd3a9a3f55f12fe45dc91f4e3c22763fabc094d8d9037aca5
member4-0213,UIT-MLReceipts,test,images/001566.jpg,1536,2048,4,651f59e4579c776c8ddad121631c23d10b818492bd1e285c533e3908ca7ed9be
member4-0214,UIT-MLReceipts,test,images/001567.jpg,2048,1536,7,d93e6eedfa57a352b33d1eee675d8adb4bd87aa3bec89e6062a1df4d2d3c526e
member4-0215,UIT-MLReceipts,test,images/001568.jpg,2048,1536,4,b215829564f338db69815d75f4f3e859f4bba730dbc59f74d2dcdb39542f4b51
member4-0216,UIT-MLReceipts,test,images/001569.jpg,960,1280,6,448e7b572630222c7b4ffe3d9315af47790c30fadd72d5861db7c1e3deb11e1f
member4-0217,UIT-MLReceipts,test,images/001570.jpg,2048,1536,7,6a3a7d280e00dc05b3120d126b1b80a733e954a0b459bf7a7f4326282a02d562
member4-0218,UIT-MLReceipts,test,images/001571.jpg,1280,960,4,865064b55639624e6f120ce1735cebe9729799a3c9a6f77fab6c1e0a0c4e0758
member4-0219,UIT-MLReceipts,test,images/001572.jpg,459,918,5,2866894d3ced29f530cd6400631b7b06fbd4229dbebaf09fb59febafcdd8d92e
member4-0220,UIT-MLReceipts,test,images/001573.jpg,960,1280,6,d720ea1fa0383ab05a2b4dfa921953288323b06efe56aa52020775642b847a11
member4-0221,UIT-MLReceipts,test,images/001574.jpg,2048,1536,5,536745a41641cb2d61d7ea5896c2460ba44431dc3f8940c64426185420251cb5
member4-0222,UIT-MLReceipts,test,images/001575.jpg,1536,2048,7,f05446186ce3efd517a3a165e39281602d8c25588aa15e1c1ba94c092c3b89ee
member4-0223,UIT-MLReceipts,test,images/001576.jpg,2048,1536,7,84213d10a7db4fa054e3669d807c60d9aa4d69db156201d6e3977daef5f43ca8
member4-0224,UIT-MLReceipts,test,images/001577.jpg,1536,2048,7,198618bbda528cd65afcd5f30860f96d2d4b4586a143b8d5cfb1b6ef84c4c75f
member4-0225,UIT-MLReceipts,test,images/001578.jpg,2048,1536,5,4f78650b97422a099ef3b95940acdc53901c063b1795def9c16d472b4c6e5f60
member4-0226,UIT-MLReceipts,test,images/001579.jpg,1152,2048,5,d8308b138ebe560f4bb54ee6e2d633eacbfd5da1d3e2c8c704ae2cf6e0f8cae4
member4-0227,UIT-MLReceipts,test,images/001580.jpg,1536,2048,7,f3f3162bd4dc87269aaaef3ea595d5b8327c2607ce5aba4505679b8d28213780
member4-0228,UIT-MLReceipts,test,images/001581.jpg,720,960,6,fd0d24420d87751e839e06a96ca8745d63a8e56b9295905cd6d8f03e76019566
member4-0229,UIT-MLReceipts,test,images/001582.jpg,1536,2048,7,5b32720b197bf2009f250f15e92368853e7fcdebcf8be49fe600e860e4ed2035
member4-0230,UIT-MLReceipts,test,images/001583.jpg,2048,1536,4,221846bc050b06884ca43ce3d8ce32d8b08e4f0437335cbac32506d490fbc24c
member4-0231,UIT-MLReceipts,test,images/001584.jpg,459,918,4,09dca13c28b41f5574fe27904bd4e915bd4937f72d65497d54552b3888152168
member4-0232,UIT-MLReceipts,test,images/001585.jpg,1276,956,5,51b7f1eb5274cbdc5c248b2fced16c4e31cf03ebd5d7f2a382afd84eed029965
member4-0233,UIT-MLReceipts,test,images/001586.jpg,1280,960,5,d0cd826ca9a788561879ecd2ab3e369afd9793bc780e37537dfc92d051a8eae1
member4-0234,UIT-MLReceipts,test,images/001587.jpg,875,960,6,ec7365f863a56ff3ddcd2a809e0ababb59ea5a6b066011a6f1a7166597fee8ab
member4-0235,UIT-MLReceipts,test,images/001588.jpg,2048,1536,7,664fcadaef8d3f791093880374eaed23a29a4cbfa67a9240c01c094b3d1955a4
member4-0236,UIT-MLReceipts,test,images/001589.jpg,956,1276,7,35437782165d50e6bcff5d637f4ec63340b0976527b6872b299063fbcc3d18d9
member4-0237,UIT-MLReceipts,test,images/001590.jpg,2048,1536,4,cfa5eed929a496f00e15a3899a9533817a0a25e00f5cd77a110e412f88d863a7
member4-0238,UIT-MLReceipts,test,images/001591.jpg,1276,956,5,2f052dd699edca807667576fdbaac74a1c42106779927a8ef4b0f4191d342dfc
member4-0239,UIT-MLReceipts,test,images/001592.jpg,1536,2048,7,e336b75759e42ce1eb2b2ac27036c120cbdaf04c217fcecb069cf5667555e226
member4-0240,UIT-MLReceipts,test,images/001593.jpg,2048,1536,7,e068473ba1f70a140381999c07b9aa5c38c914586e69642c32c41b72bd2d8273
member4-0241,UIT-MLReceipts,test,images/001594.jpg,1536,2048,7,48311d29c2c89664f83661bf668d1f9c2f80fe9c8f0aa4ac3057bba8e7a621ed
member4-0242,UIT-MLReceipts,test,images/001595.jpg,2048,1536,7,5f3b0b2ea9bbfc76e5692a3543d8e74909d2f6e5b3de8ddb09c9010dd3958593
member4-0243,UIT-MLReceipts,test,images/001596.jpg,2048,1536,7,5e62d3220627f79158ce298bc0bf78bdb706e35380c590b90ec7cd418c95dc62
member4-0244,UIT-MLReceipts,test,images/001597.jpg,1536,2048,7,54a6bd3a98f3576eae7bf33314d2f9a9054df0a83d532347b93a92bf333509c4
member4-0245,UIT-MLReceipts,test,images/001598.jpg,2048,1536,7,c8480f9d98467a9d4e49640c53d5ae5ba65de8c414ca2990ce9aa5d2543ffc68
member4-0246,UIT-MLReceipts,test,images/001599.jpg,960,1280,7,02576289440ba8ba9e16ab4acb1e4d0f41f4fbae93d21665e060261dcca46c75
member4-0247,UIT-MLReceipts,test,images/001600.jpg,2048,1536,6,84de5f3bea5813aa1ddbad30ee0e5922aed76e3ca9ab8b6427691922253ae86b
member4-0248,UIT-MLReceipts,test,images/001601.jpg,1536,2048,6,ce31e4d9e8c7971c5dd466091629363b00883f3a2a209158d3dd0ac963b1906d
member4-0249,UIT-MLReceipts,test,images/001602.jpg,1536,2048,7,70b40dbc6c81abb11bc857588648ead3e6eee287efdcb5f4ce206597176ba283
member4-0250,UIT-MLReceipts,test,images/001603.jpg,1276,956,6,cd1e41cb785777415d620787cb4e6a6d25707618b31071b6dad406bac9f8810c
member4-0251,UIT-MLReceipts,test,images/001604.jpg,2048,1536,7,681af066f3971c82e4d4c4614488056177a2d8d9f5ae3783dcfe87218eea25bc
member4-0252,UIT-MLReceipts,test,images/001605.jpg,1536,2048,7,2daea491e17d6306df86d593fa3666bc0713474606bf80f77888bb2a52963737
member4-0253,UIT-MLReceipts,test,images/001606.jpg,2048,1536,7,0ef3b279421d639d154ba0db0de260f9ae87a4b8ad89e158b29ab23942d30e18
member4-0254,UIT-MLReceipts,test,images/001607.jpg,2048,1536,7,45f81af888ce2f7c777bcbaeeb3185c477233e9dc514cae1c1be421d12789c1c
member4-0255,UIT-MLReceipts,test,images/001608.jpg,1536,2048,4,96abe32012f5596653704c3a4d569ad8dd3ea06cdd8774d0d73ea474111de4d5
member4-0256,UIT-MLReceipts,test,images/001609.jpg,1536,2048,7,839ea03aca7f0146a217f407f887bad5239025b6a3e10b17fcef7b14d98062f1
member4-0257,UIT-MLReceipts,test,images/001610.jpg,960,1280,7,c409d8397a245dcceecb62a9eee16fee0783e7f511d4c30f0911fe9e0092abaa
member4-0258,UIT-MLReceipts,test,images/001611.jpg,1276,956,7,88564df0094c462c369a59b52460ded43cdf347db51dce49668df92ec7c60c8d
member4-0259,UIT-MLReceipts,test,images/001612.jpg,1536,2048,7,22f704be2fe0735ee15560951a89e6b182a3022477345817cc769bc464f72676
member4-0260,UIT-MLReceipts,test,images/001613.jpg,302,403,7,e417b2a9de1f7c4f573bd620e623d4472eaede6f3fcfb6e7dfe9b3f0e19950c0
member4-0261,UIT-MLReceipts,test,images/001614.jpg,2048,1536,7,30ca76e45f9a46c114b28929de371fd79aa9437b23eb931afa70dfecac50bdb5
member4-0262,UIT-MLReceipts,test,images/001615.jpg,1536,2048,7,729305b0ed31e72350abf7e2201f4158dfc18feee0a809cc5c489d29316767af
member4-0263,UIT-MLReceipts,test,images/001616.jpg,2048,1536,7,ae4ddb1b91a8eb3a8ea63aec907b7b00dbd32ce00dab739058993a4dc95d0e51
member4-0264,UIT-MLReceipts,test,images/001617.jpg,2048,1536,6,7c3e9da6593be9084e598a0cf51cdd8ebc03e6608f469b4e2e736d2619e295d9
member4-0265,UIT-MLReceipts,test,images/001618.jpg,960,1280,5,c4a0663ccf8a0f309871e4633a024138f0821f1fc900e1431338906b03b8edc3
member4-0266,UIT-MLReceipts,test,images/001619.jpg,1276,956,4,ae51c80e67dff980143904436d7a18b378fc9748f1c3c7821dba4277744e5fdc
member4-0267,UIT-MLReceipts,test,images/001620.jpg,960,1707,7,98f38f9fc3a3560c51b96057f51401dc9f8a238607b35898df3057685b04619c
member4-0268,UIT-MLReceipts,test,images/001621.jpg,720,960,5,8c7158a919947b150a0ee7968632aa010be70c5a20911fb15b4d8cc396484fa3
member4-0269,UIT-MLReceipts,test,images/001622.jpg,1280,720,5,e439788181171fb27b8231e0c5dd5b706dc87d8d66b23e70b782aea605a69faf
member4-0270,UIT-MLReceipts,test,images/001623.jpg,380,1280,6,524dd3cd204b4ef3cb2c3137242d7dcacdca6c67fa4c93f6f5623808269297fa
member4-0271,UIT-MLReceipts,test,images/001624.jpg,2048,1536,7,fbe959bb51b9a3117b0a9bccf0bb7014a31223c2b6c6328c65901241dcd23c5f
member4-0272,UIT-MLReceipts,test,images/001625.jpg,2048,1536,7,bbb5e35a1392fc375efffd7be5f395bf3d2166c1aee63de409607bf9affb88fb
member4-0273,UIT-MLReceipts,test,images/001626.jpg,2048,1536,4,999e81cb095d56a83ea320328ccba8d0f80c8beb81d792a1eb2d7a118185ef00
member4-0274,UIT-MLReceipts,test,images/001627.jpg,2048,1536,7,54c4a3adfb2dd6d85172d32493ccb48a63185f3f10e50fe5f5a7e8c67617cc55
member4-0275,UIT-MLReceipts,test,images/001628.jpg,2048,1536,5,cf4b2b00cc42cb8213f3a141dee5080d96bd583a1c8690aee4f1df22ab64f853
member4-0276,UIT-MLReceipts,test,images/001629.jpg,2048,1536,5,adb56989ec33eb93f93606f23d1578edee2c6b460cd42126bfa2b08424f2e101
member4-0277,UIT-MLReceipts,test,images/001630.jpg,1536,2048,5,067be0a945440d930b2d072bf3bf8c600d1c74b3b5078694c2ef767b5b21f55d
member4-0278,UIT-MLReceipts,test,images/001631.jpg,1536,2048,7,998cebafdbeb77b717aacb5e9a2652570d205631f52ce5098e392d95bae7e831
member4-0279,UIT-MLReceipts,test,images/001632.jpg,1536,2048,7,33a76bdea1f5ef4d6f13f3756cadfdbcf534e7f75fa1c663ebe2e71173aac3c9
member4-0280,UIT-MLReceipts,test,images/001633.jpg,1536,2048,7,2e6d6d61bdf119793cc8605df7deb01d02c09ca22c4ba407b015eed33f92db1d
member4-0281,UIT-MLReceipts,test,images/001634.jpg,302,403,7,41c97c7afa3d4ade760c5b44214307742335bdcc1f97a5622dd6340aad8bf8ba
member4-0282,UIT-MLReceipts,test,images/001635.jpg,2048,1536,4,383ed3179f2cfaf90241d27919f5aa2268eca80304231779747c711fa3e00790
member4-0283,UIT-MLReceipts,test,images/001636.jpg,302,403,7,3bc915e4cceabbc80f2f404870c875230f515ed3dd74058aa568355f4ace291f
member4-0284,UIT-MLReceipts,test,images/001637.jpg,2048,1536,7,7e30ed397a9735b2826bc048ab1ce73a4b4bd7becbacec59d87d6af4e9b2e1e2
member4-0285,UIT-MLReceipts,test,images/001638.jpg,2048,1536,4,5889f536a41b21d8eff1c91abf4cd6aaa686b9f6f47c3f4ab6381cf396879b74
member4-0286,UIT-MLReceipts,test,images/001639.jpg,960,1280,6,63d95e0bc42060b97f254701c56e4cc4b2812979a9998d5173dc1d165d2c939a
member4-0287,UIT-MLReceipts,test,images/001640.jpg,2048,1536,7,a9e79540e82ed4a85f8e88f0d874f75a6170f5503c2d6f38b0a8287ec48057b0
member4-0288,UIT-MLReceipts,test,images/001641.jpg,956,1276,5,8605b35002502b9863a2992fed753fcf34a41b083e284aa0e1a21d929d8fcf19
member4-0289,UIT-MLReceipts,test,images/001642.jpg,2048,1536,4,9570c7edda3ebcc0a11043347ccd684aea51dc84f5649c65faf3af03f8d7baa2
member4-0290,UIT-MLReceipts,test,images/001643.jpg,1536,2048,7,9f9cadca9b65d0229c3ddd302fe355e97c185cad6c6d3b98494cbf209bff2dbb
member4-0291,UIT-MLReceipts,test,images/001644.jpg,946,2048,6,17f38e5935ce0ec5495231f64ac5d73d2ddb1be0c446f2990b1bf886b4a7beee
member4-0292,UIT-MLReceipts,test,images/001645.jpg,1536,2048,7,00602fde6c0c3a39dee7bbdbadf3091cafe5b31a59ca277bf660c419289a81c0
member4-0293,UIT-MLReceipts,test,images/001646.jpg,2048,1536,7,047a5853da547ef001341e59fc229eeb0f941985a6a73419de7f15f7ecebbeb7
member4-0294,UIT-MLReceipts,test,images/001647.jpg,1536,2048,7,bd5f1b1d06d75c2f3103f14824935393205ece6739badfb14020652ada05fd6f
member4-0295,UIT-MLReceipts,test,images/001648.jpg,2048,2048,7,2cb5f3795628597ba0159a395c8d1a7730d2e881a635e60f6846cc7c334609bc
member4-0296,UIT-MLReceipts,test,images/001649.jpg,2048,1536,5,317f4afabe6adb84263d06ad504f5c6462859ffadb1f41a07e7fda6c1a9ab4a7
member4-0297,UIT-MLReceipts,test,images/001650.jpg,1536,2048,5,2e50d6762cb16d410e0cbbcb46dbb606f0642cad2294b4fb1877af3dbbf19b64
member4-0298,UIT-MLReceipts,test,images/001651.jpg,1526,2034,7,b63a002571e79f164a979cda5098ec4d896164f4d61c3744209d3c4687657cc3
member4-0299,UIT-MLReceipts,test,images/001652.jpg,720,960,6,caebc3cc3f90331d30cc514e8b2c56b1c8e162f348bb65590493f27fe5c73ce3
member4-0300,UIT-MLReceipts,test,images/001653.jpg,956,1276,5,1974b355025baa3d18d7f6141741c3a984d8905537a28c8a2a3c4f4028843fcd
member4-0301,UIT-MLReceipts,test,images/001654.jpg,960,1280,5,5bc0153cf2635e69ed9a69c004a6238aa9762547b850c9d8b33ba291d335f363
member4-0302,UIT-MLReceipts,test,images/001655.jpg,720,960,5,74d773657fa6d739371b64c98119b536c0be4a4d532f391ada10db33f35e45aa
member4-0303,UIT-MLReceipts,test,images/001656.jpg,1152,2048,4,c7365c7ca0880cc35f32934ce24dc932b3c1d8b56482f76c8379bac238f01fc9
member4-0304,UIT-MLReceipts,test,images/001657.jpg,2048,1536,5,8375681aec062709a9bcf2b541d0c7b7cd04934cea55ad4c0f335c8b7ed79d96
member4-0305,UIT-MLReceipts,test,images/001658.jpg,1536,2048,7,d189ed919de0cf923d3212856d3c073fee4f82adfc025ca8e6342e5c701cf1f3
member4-0306,UIT-MLReceipts,test,images/001659.jpg,1536,2048,7,1ae37887ca87e556ea5456e2d913c4d64797601bc00daee8377fafd99f9034b7
member4-0307,UIT-MLReceipts,test,images/001660.jpg,720,960,6,77c9658156acdedc28261ec6a987ee029a6f30bb09ce1cfe8f44edacc19a07b7
member4-0308,UIT-MLReceipts,test,images/001661.jpg,2048,1536,4,612c4b4503435181bee2f09089f9c29315cb91bf46df5537dc3dc0f3391e847f
member4-0309,UIT-MLReceipts,test,images/001662.jpg,2048,1536,7,6fe50094f47ce9662f5c4d6d8c94fe78830baab46b074a4b8b8043d167ef73d9
member4-0310,UIT-MLReceipts,test,images/001663.jpg,1536,2048,5,3b4b5e3c991afff69f8d19af1690a415587bf2a90e82d5a0a42d3858ef18acea
member4-0311,UIT-MLReceipts,test,images/001664.jpg,2048,1536,4,07909e7e85874e3fd6a98f2e039db24b82d25bffd9aa8005a1d77cb7ebba04a4
member4-0312,UIT-MLReceipts,test,images/001665.jpg,2048,1536,7,8ea5f973f28bd922c161ebe117d151746cac0ba257dffaeecf4b1d57976449e0
member4-0313,UIT-MLReceipts,test,images/001666.jpg,1536,2048,4,31f5882a11f709a781f9120094bb12bf105ced02b664c9ad0fde8e019792ce81
member4-0314,UIT-MLReceipts,test,images/001667.jpg,2048,1536,7,762a24587712ba9d0039b45930566cd9cca46eda6a94535aad11012772382518
member4-0315,UIT-MLReceipts,test,images/001668.jpg,1536,2048,5,a67ee40d783e6c536647748457f1d3417e48512d5f6d3fb5f6fd3931f2596fcb
member4-0316,UIT-MLReceipts,test,images/001669.jpg,1536,2048,6,5e502e0f19dbf52f3d85156aec3709ebe270502ac36ddede3a61465ba5cb60f5
member4-0317,UIT-MLReceipts,test,images/001670.jpg,1536,2048,7,6704410eb496c8ce70c2c26768313a94d3b0fd00b6b048854bb28cdf78f95b68
member4-0318,UIT-MLReceipts,test,images/001671.jpg,2048,1536,5,143d551a1483b2dc77f935232fcfd968899a74d6a948311c741cf6a2a3ae753c
member4-0319,UIT-MLReceipts,test,images/001672.jpg,2048,1536,6,84983bc975e5e90dfc3e34fd2eea805a1c20a6983b4b9a6c37328fe857ccc00f
member4-0320,UIT-MLReceipts,test,images/001673.jpg,1536,2048,7,d6a3ea2ab63bbd7190795dac2db6891e64dd2e50f21357146c1b4a0a1f85bd9e
member4-0321,UIT-MLReceipts,test,images/001674.jpg,2048,1536,7,f009ac43cbebb9da78f73d5e81a599b93137e3853c4588e3da5fb55f1ee20798
member4-0322,UIT-MLReceipts,test,images/001675.jpg,1536,2048,7,cd7229e2378c79f1348ad5af45f8a50eea7e21ce4c1a1df66aa360d0ee50f4e6
member4-0323,UIT-MLReceipts,test,images/001676.jpg,459,918,6,0f81bcf8e744ac71b709417557e49615762f7ae5feb4c78ffd0d5d205fbc6890
member4-0324,UIT-MLReceipts,test,images/001677.jpg,1536,2048,7,91fe8a46e47db83bed0f86e2a6face98b5c81c1a098ab58085152a528342a110
member4-0325,UIT-MLReceipts,test,images/001678.jpg,956,1276,6,7e9884153e1a2e4f9267519f3057f7743216d1f55e6a87d7d1d8a669544aad59
member4-0326,UIT-MLReceipts,test,images/001679.jpg,2048,1536,4,811568ee4012980b983d12dd0a6ed5da9899da9559565f6e9f65d05285bc7cc5
member4-0327,UIT-MLReceipts,test,images/001680.jpg,1536,2048,6,ebbe1102aaea895718d148637d9e3b2549f02a277e72ea70f3798be331fbc210
member4-0328,UIT-MLReceipts,test,images/001681.jpg,1536,2048,7,2bb41eaf264a09ad9ec63c452045bcbeb79754b7998d0ee09b6a2a5e65ddf1aa
member4-0329,UIT-MLReceipts,test,images/001682.jpg,1536,2048,10,55a679c89cb74b20f986062d715b8ddb9850be3668fb0787441ddc5522a0d7f3
member4-0330,UIT-MLReceipts,test,images/001683.jpg,2048,1536,7,e852915159029a581d540ddb61c6e47813746ba3ee6f83ef9ad1e8a20e346ec9
member4-0331,UIT-MLReceipts,test,images/001684.jpg,2048,1152,5,0d63abe56a26acf0f43d5441e25f4de672d1c1f1de7606bdb0839ea82784783b
member4-0332,UIT-MLReceipts,test,images/001685.jpg,459,918,4,13b2b12ac8d691bcc71531e6c994fab77c5d4da4ecfac338bccd3eb34c9d19ca
member4-0333,UIT-MLReceipts,test,images/001686.jpg,2048,1536,7,11abce4d438fb71ec8fe5ee21705ad1a3588ea8542ddd05fb2dc377b965a89f7
member4-0334,UIT-MLReceipts,test,images/001687.jpg,2048,1536,7,f9d640d7f68713dc21c7f538589a401b2e97c4911e681216be0d8d9236b0bca3
member4-0335,UIT-MLReceipts,test,images/001688.jpg,2048,1536,7,ef8b14166d679e0fe4591828fd7af900a6ce321dc9d289857bbeb15276dc341d
member4-0336,UIT-MLReceipts,test,images/001689.jpg,1536,2048,6,6b9dde70b669305e3e0a06c59a39f3ac8559675d2eabffa8caf0352368dec7e8
member4-0337,UIT-MLReceipts,test,images/001690.jpg,302,403,7,61610745f8cff65f5cfadfafa48bd854246ea8592d8ef52397e5c5a77e55f549
member4-0338,UIT-MLReceipts,test,images/001691.jpg,1276,956,7,2cad961492b874e5627bbc5853a92858c20cd636954085c1c26db2b4d1109ef5
member4-0339,UIT-MLReceipts,test,images/001692.jpg,2048,1536,7,cb1ecc42cc46b989f7e65a00b0c90609389bfe326e15e3fc317f848719f99232
member4-0340,UIT-MLReceipts,test,images/001693.jpg,1276,956,5,2ad5aee3005f9c02a88b0bf2709f8da24c7ec2867b536529e7796fb280e62396
member4-0341,UIT-MLReceipts,test,images/001694.jpg,1536,2048,7,1dc5df300c4e86442da5fc384331f3bd859339cc3badb01fa57a7ca463fd591e
member4-0342,UIT-MLReceipts,test,images/001695.jpg,956,1276,5,860c08135867e22fe5bb73c0c837de7c47be1244abd43d7824d69ca4210b38b2
member4-0343,UIT-MLReceipts,test,images/001696.jpg,622,1280,4,e38882b68674d01b28e4fc9fed3ee863a9a2f1c14268c1471c6c41c2bdbf728a
member4-0344,UIT-MLReceipts,test,images/001697.jpg,2048,1536,5,cb709ea984aec530dd2c0478ce894a697303545c6304c9a27728d5b0dbca4494
member4-0345,UIT-MLReceipts,test,images/001698.jpg,459,918,5,3529994a6a163c4aa9134d65b85e4f7b56e85217774ffbe6ca7ab17f0e1a8b39
member4-0346,UIT-MLReceipts,test,images/001699.jpg,2048,1536,6,206dff56ca3c3fade42b4ac4e815bb00bd28dd352021e2df11a5208a9815885d
member4-0347,UIT-MLReceipts,test,images/001700.jpg,1276,956,7,5f37d7246028689c5b092af4b13e4e4272c53608b46bd6f12aea133193dcfad2
member4-0348,UIT-MLReceipts,test,images/001701.jpg,2048,1536,7,0165c36bb6339576f76d8ec8754b535b2545efcc224582f2ba011d7c87a9b57d
member4-0349,UIT-MLReceipts,test,images/001702.jpg,2048,1536,7,8c754a04d8cf7e3187c0ed70e35908e764ce59d711d8b87678dae4f4adcb764a
member4-0350,UIT-MLReceipts,test,images/001703.jpg,956,1276,5,3f1130eca14dc2c3f63a2dd8b1a9cdd6ce5d9d3ce8e60a3f680af37716a6914c
member4-0351,UIT-MLReceipts,test,images/001704.jpg,2048,1536,4,97029cd907768c71fc56f4ff06ebae386ad3cf4703a3bb1d2ea911c546f72e16
member4-0352,UIT-MLReceipts,test,images/001705.jpg,302,403,7,32d21c4777c199926654a8a2dbe161b376d653bab4b0870b637648747e757ba0
member4-0353,UIT-MLReceipts,test,images/001706.jpg,720,960,7,efaa49258dbc3abaf9e03ad1553586600f72ebdab9df81729fb6a88b2ab12afe
member4-0354,UIT-MLReceipts,test,images/001707.jpg,720,960,9,084d520c54a7211e9135f3c1ebeaf44a5c79bf69356712e6f6157528090ee047
member4-0355,UIT-MLReceipts,test,images/001708.jpg,1536,2048,4,2b2ab7826d2a710ba1b883718d072b62dc280f82d443854636bd86e774f5bcdc
