task_id,dataset,source_split,image_file,width,height,prefilled_kie_regions,sha256
member1-0178,UIT-MLReceipts,train,images/000428.jpg,2048,1536,4,5f4a430b3702ceae7a17c64892bb9261056d639845b58e3968d4ed3fd0b25019
member1-0179,UIT-MLReceipts,train,images/000429.jpg,2048,1536,7,349ee936d5b0b1e6b496af17e79e76d796935d047be8da99ba835e879a0ecdac
member1-0180,UIT-MLReceipts,train,images/000430.jpg,2048,1536,4,0d6a67f29e30f1a0a6c57a6afba1bf36348691fc6daf45db9479b486de5d38df
member1-0181,UIT-MLReceipts,train,images/000431.jpg,303,540,7,f67770b33e9d0f6f47dc8997c5d1c4393df159c6ff3b687f5dc8294ee8c43486
member1-0182,UIT-MLReceipts,train,images/000432.jpg,1536,2048,6,55b6f45fe2c42fae9bd4ad7eaa23f7670bfc30585d27328901b377093dffd599
member1-0183,UIT-MLReceipts,train,images/000433.jpg,1536,2048,7,fe0619af3c4fca7617f78854d31f41ffa26fcec54dc50bfb81be53a704e7f73b
member1-0184,UIT-MLReceipts,train,images/000434.jpg,2048,1536,6,86a9a15703fe4f35d4bda075286afdc6f4915cbe3f017731e91330e95a67146f
member1-0185,UIT-MLReceipts,train,images/000435.jpg,1536,2048,7,bb84baa4e3d21531893383713f68fb427a0ab1d7a4f172e167297478620bb326
member1-0186,UIT-MLReceipts,train,images/000436.jpg,956,1276,8,86fabf55e329f78ced0ef747d3b38b644544e9a51f808ee99c75c1a1846b28f7
member1-0187,UIT-MLReceipts,train,images/000437.jpg,1536,2048,4,ccf0e75f4da88db49fef873f626147d8aa763f247bc87ff500f84bcbb66ab16d
member1-0188,UIT-MLReceipts,train,images/000438.jpg,1536,2048,7,9a56e3a7d877cd2957872e37d8135f0f58a2de0fc864ef309d61756475c8b37b
member1-0189,UIT-MLReceipts,train,images/000439.jpg,2048,1536,6,02631536a3fdc40f1a63d6818c1ac6054145cf8ecd86b60a727f773142971a0a
member1-0190,UIT-MLReceipts,train,images/000440.jpg,1536,2048,7,49452c0f63bb3e8802d8e60c02433cea53da432ed2660e53e90290f8bbb40f96
member1-0191,UIT-MLReceipts,train,images/000441.jpg,2048,1536,5,26c469756630960cf28d2922f69ad3e14a343cd5a3eabedc45272997cacff99a
member1-0192,UIT-MLReceipts,train,images/000442.jpg,2048,1536,7,b6c63ae3442ce0815ef46ba843cdb212c5070999d29e8f8bac9f0a3e89f1e0d5
member1-0193,UIT-MLReceipts,train,images/000443.jpg,2048,1536,7,d0e5b60bb935c944521308ce8b431a0634e94e6ff5297c4b37ebdf466d5db956
member1-0194,UIT-MLReceipts,train,images/000444.jpg,2048,1536,7,4938a39ef74633b8c5382ec86d9c128c126449c907d99abaee3554f74800232f
member1-0195,UIT-MLReceipts,train,images/000445.jpg,2048,1536,6,f14d5073748e7c4f06fa5bc51ceb2c416546a5a7d5f238aadf0346949e29247c
member1-0196,UIT-MLReceipts,train,images/000446.jpg,1536,2048,5,bea22fa0a782e6395df286640556d351235a36b94a067feecb72d593ec423b77
member1-0197,UIT-MLReceipts,train,images/000447.jpg,2048,1536,7,fb6e21eb02acc3aca2400eead9c6fee047e3e3d6844d038dd607ed9bac814489
member1-0198,UIT-MLReceipts,train,images/000448.jpg,2048,1536,7,14b1f5315ea2807841e7ba5e600e84abfc5ced8e9b1adbddd455e6152a44c30e
member1-0199,UIT-MLReceipts,train,images/000449.jpg,1536,2048,7,53e6e89576e30226fcc80333d9bfc3ab8f1beda4e4678fa1a1df983e8f1319bc
member1-0200,UIT-MLReceipts,train,images/000450.jpg,2048,1536,7,1ed0bf03f0a0c4c17607e6cfeada410173f42d1f32b8bce2dd5cdffb7da24e42
member1-0201,UIT-MLReceipts,train,images/000451.jpg,1536,2048,7,d30391028085bb57900808b648e0a6ad390daeba7d456b452196adab4a33b5a1
member1-0202,UIT-MLReceipts,train,images/000452.jpg,2048,1536,7,db2ec286ae6b7f1060c594b9d6b4f63c747acf10bcb749d136cd9f228c41eb14
member1-0203,UIT-MLReceipts,train,images/000453.jpg,2048,1536,5,2a45efc2a255631282955b97315b2fc7c38f4c9a2a116238e0b42fba0d32b73f
member1-0204,UIT-MLReceipts,train,images/000454.jpg,2048,1536,6,651b34df8b6e3ce573edb658bb7e0697cf353c83af12654347e6467e2f79d409
member1-0205,UIT-MLReceipts,train,images/000455.jpg,1536,2048,5,5ff6a43131c3ef44796c86559c6c4279e9da3ae98865fc4a2818b69bdb60ea30
member1-0206,UIT-MLReceipts,train,images/000456.jpg,2048,1536,4,c17e9fdb237f83a1d08708d138c4062edd3d6a2871dc4ef5c270edaabd137f9a
member1-0207,UIT-MLReceipts,train,images/000457.jpg,480,640,5,cbec9b1e428a0f2396803c0ad4031ab40f9bc9a8b0a67fdfda21464679d31971
member1-0208,UIT-MLReceipts,train,images/000458.jpg,720,960,8,ac5a2cdf535c6c05f7bdf7ef051eb67cf3c27c6097c91d02df6a299e24ff0ffd
member1-0209,UIT-MLReceipts,train,images/000459.jpg,2048,1536,4,0e94fe552e1a27240e0a01314d2e0f2d9db6c00305e3127ee6ff470c95d996e8
member1-0210,UIT-MLReceipts,train,images/000460.jpg,2048,1536,6,185e390ca61d00f1ca550ef30d855e8fbda28808f6c5768821964f4927478fe0
member1-0211,UIT-MLReceipts,train,images/000461.jpg,2048,1536,7,320e07efe71e087187bec484c03f8913daef588c4d5e089700f31efa80fc41a1
member1-0212,UIT-MLReceipts,train,images/000462.jpg,528,960,5,b3805d0fef282abcf60db909db6df34b94c568b91b49b9d31831c19dde0b835a
member1-0213,UIT-MLReceipts,train,images/000463.jpg,1536,2048,7,aef2fb57f8976c4ddbcb523f7536391e8b789f1f15ca859b40cf6298be7ce090
member1-0214,UIT-MLReceipts,train,images/000464.jpg,400,810,5,cd38c3fc22acd901f497cebad986608d99a14a346a8a9f197b5cc4809c0a199d
member1-0215,UIT-MLReceipts,train,images/000465.jpg,1536,2048,7,83642e739231a688faf8ff75f9a855f872029cdf0ed42b4574d0e3c3298ea12b
member1-0216,UIT-MLReceipts,train,images/000466.jpg,956,1280,7,d8b7c9191336093c38ab2aeddad8c46fa053f601c2fcd4ca07a825411e997acc
member1-0217,UIT-MLReceipts,train,images/000467.jpg,2048,1536,5,69ed3c488198dd5a9a241186723ed803fc6a4864806cced2a901ca84cc2032d0
member1-0218,UIT-MLReceipts,train,images/000468.jpg,2048,1536,7,88d6cf24c448b3adbc4ff7d2b3a1185cb62c5d8c6d50a67f3cb437c171d4b1fd
member1-0219,UIT-MLReceipts,train,images/000469.jpg,2048,1536,7,abeb98b7ce0638fc110fe3dfb030ee888fc215646c33a117b6f0bb53609f5ce1
member1-0220,UIT-MLReceipts,train,images/000470.jpg,302,403,7,6b5aff8b093d399aaa914ce04af84f19baf79b829b657e4f6273703c761f1c3f
member1-0221,UIT-MLReceipts,train,images/000471.jpg,1536,2048,4,97eaa4e145bd7ee67ca5a14f078f38e729fd18a96fbffb3a27291ceb5a3bf420
member1-0222,UIT-MLReceipts,train,images/000472.jpg,1536,2048,4,f5343768446f451004c4163ce51aafbb39a171e0d0803c6b05fa445fefd95cd4
member1-0223,UIT-MLReceipts,train,images/000473.jpg,302,403,6,bd260f8f911351a2c352aa61f08295a9c985f605df2a4ed82814ad0286e5f23e
member1-0224,UIT-MLReceipts,train,images/000474.jpg,956,1276,6,155ffac45f39d59ec8d557a2ca6690fa4ef2b1d2e9c60fa333b9bf7c4d3eb08a
member1-0225,UIT-MLReceipts,train,images/000475.jpg,960,1280,5,7be394eb2105aead937293a85ea61be3ab5e23c79d3ada3825fc25292844d223
member1-0226,UIT-MLReceipts,train,images/000476.jpg,1536,2048,5,59652ba067071fc1527ebcab8009f084a7314dd51342e29a79ec3ac5d9e7bdcb
member1-0227,UIT-MLReceipts,train,images/000477.jpg,1276,956,7,315f4ddfc1ee7233a24e3e2c7a130332df06f0fc0d71b1def017c8783840f2cd
member1-0228,UIT-MLReceipts,train,images/000478.jpg,1536,2048,7,f4a69b30555acd209f3ce6c7dfe62388875d5be297b5598a50ceb5de8969aa55
member1-0229,UIT-MLReceipts,train,images/000479.jpg,1536,2048,5,d46160f3a56fa2f85e94bd4c018fad32794ecde28a67d6e8f652e05b333452a0
member1-0230,UIT-MLReceipts,train,images/000480.jpg,1536,2048,7,d7be83130b2ba182ebc0ea1d7956190f473005a18c18d027068a162464681388
member1-0231,UIT-MLReceipts,train,images/000481.jpg,2048,1536,9,22c6b2832c90c4e00baf4a062ba2430b2c9522a47fa12b1d994c1a5572f26051
member1-0232,UIT-MLReceipts,train,images/000482.jpg,1280,720,7,94116e979c3a4522b699ee0ff9b8ee6a6b1654ddc6a499b4b8dbbd8af9a7d26f
member1-0233,UIT-MLReceipts,train,images/000483.jpg,2048,1536,7,fa8ab599441583df097fba148def7dcbfa672382323307e0f1ff0b60022b9ef1
member1-0234,UIT-MLReceipts,train,images/000484.jpg,1276,956,8,cf2ae22684c91c237dbadb1c6a8f4d62e6b6e0825b66abff3c3553717a88208f
member1-0235,UIT-MLReceipts,train,images/000485.jpg,2048,1536,7,ef10ea61019f724e8c05f414db09e13a0002f53ae81c157de6fd1d54eeede4db
member1-0236,UIT-MLReceipts,train,images/000486.jpg,406,1280,4,99d9de541bb607d79d539775112398f89bf9a7c3d1712c4f9de8fbcd5588f558
member1-0237,UIT-MLReceipts,train,images/000487.jpg,1536,2048,5,cc872e4438aea1e79bbc64b435fca2494640ca7d1d9d5bf4420a55506b5e6a84
member1-0238,UIT-MLReceipts,train,images/000488.jpg,1536,2048,5,b70c81ea29c986ad308f0f8e892b624d1ad3dc3ed0803a010e4aa4dc5af4b5b8
member1-0239,UIT-MLReceipts,train,images/000489.jpg,2048,1536,7,648a3002f16beb55483cba06edbc739f536fa1aaad535a64fddfd6fe0f7f3d81
member1-0240,UIT-MLReceipts,train,images/000490.jpg,2048,1536,7,95ead4298b0ee361953c32b8241f3fce559e34d7378f49081d950bdcebdcd317
member1-0241,UIT-MLReceipts,train,images/000491.jpg,459,918,7,6bc1d2f2113abaf07dbc029943ce296b6c27ca6256ec87834c17b97055e0708f
member1-0242,UIT-MLReceipts,train,images/000492.jpg,2048,1536,5,5a13b52899b83d217482edd94381c1552f6d9ae1f805fc0bd1b37a20a49a7c0f
member1-0243,UIT-MLReceipts,train,images/000493.jpg,2048,1536,7,bb5c6dc172f9c4da69d8251af764f574e21323ba283c6625610e624ae64253cf
member1-0244,UIT-MLReceipts,train,images/000494.jpg,2048,1536,5,fd3970dc64c20a9f805fa7abed932d1b1480be75d4c0219b91bfdecf4897268e
member1-0245,UIT-MLReceipts,train,images/000495.jpg,2048,1536,7,f43f47fd90a2cedf4620f970179d2ea38e0bc3ae1cebd047aea057cc4436f398
member1-0246,UIT-MLReceipts,train,images/000496.jpg,956,1276,6,3a7efca1846f3a3346a7b0cc205db9922f94e63554620136afb8d7b961404821
member1-0247,UIT-MLReceipts,train,images/000497.jpg,1536,2048,7,44648d7874d7a2c9f1374747f6a422b6683d363f91419de66e0b0a92b16e669a
member1-0248,UIT-MLReceipts,train,images/000498.jpg,2048,1536,7,d2a741497a71b281b52cf61a2443da4c89d2111e831e722749a06e3e1744c888
member1-0249,UIT-MLReceipts,train,images/000499.jpg,2048,1536,8,a462056bb96981b1f8ade0cf0b7880ce00a485b32050e8b36bdb86c3d5fe12e2
member1-0250,UIT-MLReceipts,train,images/000500.jpg,1276,956,7,3c28602c8146dcbcb38a626433c0873b1d7af655ff87d67fa5d81efaa8eeb080
member1-0251,UIT-MLReceipts,train,images/000501.jpg,2048,1536,5,0be09b7f5c02666543e85235fa7338fa99e14f2700be5f6272f221c5d0f6c943
member1-0252,UIT-MLReceipts,train,images/000502.jpg,2048,1536,6,50573ba093da38b6897106259b585df789c779184511a164b0f0699487f9599f
member1-0253,UIT-MLReceipts,train,images/000503.jpg,956,1276,7,35010c5001b956e343ce699f6564806919804e7c759abf23625912a55683fbb9
member1-0254,UIT-MLReceipts,train,images/000504.jpg,720,960,5,eac705d0ca90267580f6fb0787e07f95513b7b16f1641ba066880a1943eacbf1
member1-0255,UIT-MLReceipts,train,images/000505.jpg,956,1276,5,28cf772c2c2ec9e6025e7107411c6c4ab6469a2628b0ac9f805ba161e46b1c96
member1-0256,UIT-MLReceipts,train,images/000506.jpg,2048,1536,4,7e29e336f022f8bf2d184205ba8ca96895dad4f8dc91e78547db326baada4b57
member1-0257,UIT-MLReceipts,train,images/000507.jpg,302,403,7,13beff1573538448bcf878a78717eef376c0c16efc06d5583015555fd01c221a
member1-0258,UIT-MLReceipts,train,images/000508.jpg,2048,1536,4,3bb825d4d91bb353f6a3e67403a8cfe82a87285aad7ceed16809df683a244845
member1-0259,UIT-MLReceipts,train,images/000509.jpg,956,1276,5,5385645dd049028ca35ee1eb63d672fadd8b630080524bcc45407b74de054c64
member1-0260,UIT-MLReceipts,train,images/000510.jpg,1536,2048,5,eb4de8982daca807e9541d472c35f8fe2413704629b94ec251d347bf0da4df21
member1-0261,UIT-MLReceipts,train,images/000511.jpg,1536,2048,4,ffb48896405c36b3e0343f7f6dafe82dfa2de0af0396c87ac3ccf86e5e3a29d6
member1-0262,UIT-MLReceipts,train,images/000512.jpg,956,1276,5,214154500da45f415ed43c8270edbe5c4f6022f000f95a91679cf2e519c97f74
member1-0263,UIT-MLReceipts,train,images/000513.jpg,811,770,5,980049c2ef396d7e7950e69153c8ca117cc996ebca1b9ec53b826c4256fb2ac8
member1-0264,UIT-MLReceipts,train,images/000514.jpg,956,1276,7,871b41a6aa5b603b23cf004724b935680fa653a8f303e7e8749776bb60d9b501
member1-0265,UIT-MLReceipts,train,images/000515.jpg,956,1276,5,904c6504323464712cdf5050837f89c32b67d9b9099fcca5113921cd79470100
member1-0266,UIT-MLReceipts,train,images/000516.jpg,1536,2048,7,0dcf10e866bb8e41cd86858509074202231344b7b660af7e05ed3687aa98ba7a
member1-0267,UIT-MLReceipts,train,images/000517.jpg,1536,2048,4,b6b150b78c3706bbb43a3d3f34bd63e9d90b3bbe115f6437ff688c24e8d42f8c
member1-0268,UIT-MLReceipts,train,images/000518.jpg,714,1280,6,b756e6c08b1fcf78f03d6c5f49c1813438b5ae6cccd7b1e09c89f92289691811
member1-0269,UIT-MLReceipts,train,images/000519.jpg,1536,2048,7,1292bd9da76f9b39f0c8cc4f1bc40e7c084f98652ebc63cc7b60ac6d2ba87dfc
member1-0270,UIT-MLReceipts,train,images/000520.jpg,956,1280,9,1119e732207eb55b4c399bededd4d2ba30eefd43682ea82df0961b336287c517
member1-0271,UIT-MLReceipts,train,images/000521.jpg,1536,2048,9,e07e4eab4753c65220d03d31f079d7fdaf372f80a5947e976499936ac67fc4c7
member1-0272,UIT-MLReceipts,train,images/000522.jpg,632,1280,6,67701c3d1bef6621138e521129502e8654c9c85e0434f2b72a82ea6e8aa28618
member1-0273,UIT-MLReceipts,train,images/000523.jpg,1536,2048,5,8c83eb96d1a4e84e35bca3ee60da0fd9919dff4ceb6a01a573e276e5b4f4b255
member1-0274,UIT-MLReceipts,train,images/000524.jpg,2048,1536,7,89d31422b1d933f9b886dd57c32174783c210c274a4d1072107d360b6cf5834e
member1-0275,UIT-MLReceipts,train,images/000525.jpg,1536,2048,4,314df96abe2133281c9b4885c442508340e371a5795b42e176bb1224125ebe5c
member1-0276,UIT-MLReceipts,train,images/000526.jpg,2048,1536,4,154adc17f967b1415eb52fe14997c9a7a1e51afca92623de9946d0e35608ba10
member1-0277,UIT-MLReceipts,train,images/000527.jpg,2048,1536,7,7e78ebfdef24a6678a6f670a07a139cdbf9c9968f5ee9f4c6c36f1e2b14d67d5
member1-0278,UIT-MLReceipts,train,images/000528.jpg,720,960,6,0488160ac54172bceffc79bd78cdbfe60f92ae552ddc4077c9eeb1fb55adafe9
member1-0279,UIT-MLReceipts,train,images/000529.jpg,2048,1536,4,7dccd85551412718072bfef43d51a34b03a349cd1f431ae853712413db07b3c6
member1-0280,UIT-MLReceipts,train,images/000530.jpg,1536,2048,5,511118d84052da2297c1e46e8862227c2df5da460146e63726398f538872b21e
member1-0281,UIT-MLReceipts,train,images/000531.jpg,459,918,5,fbb063122c80fb21c3b34cbef1c5cb6b79779141c749ef3427cf6b2b6fb99966
member1-0282,UIT-MLReceipts,train,images/000532.jpg,459,918,4,47e8567582435cdd8495d1785ad0ec963f7c4a89c34b985e8beeae3292813c49
member1-0283,UIT-MLReceipts,train,images/000533.jpg,1536,2048,5,9a5eb9db312f932b32a6c30606d9a689abbedc6e3c6ec086141e17b6499da67c
member1-0284,UIT-MLReceipts,train,images/000534.jpg,2048,1536,7,6d37ee4d3697b08967a505cd2d19ba6151da83a10a019eb8e8518ee24041ddbb
member1-0285,UIT-MLReceipts,train,images/000535.jpg,1536,2048,7,a4c19a627d5f0591de6b3702fe281dd7eb37a6cc85c2c0cd9d75e231a9f6eeba
member1-0286,UIT-MLReceipts,train,images/000536.jpg,2048,1536,6,d9ff4d7b2548ed90dac84f5bfe218c76bf978427b4dfecc0460b37f01b18d992
member1-0287,UIT-MLReceipts,train,images/000537.jpg,1536,2048,5,e6278919a6f2182f3048f997776a521e28a69c925f62aa4614eca0d927c84529
member1-0288,UIT-MLReceipts,train,images/000538.jpg,2048,1536,7,f5d2c3927e6e16532720de975d63c1c7394025b64e183ecdc954b304d711cb45
member1-0289,UIT-MLReceipts,train,images/000539.jpg,1536,2048,4,f4ca9d4897bc520474b4613b2848d8398e20f6c3ef1761882da8bff84edf55c3
member1-0290,UIT-MLReceipts,train,images/000540.jpg,1536,2048,7,4f237bc3f119556e7488c304090c3db1f94ac177aa554eaa0a0282a467c8a891
member1-0291,UIT-MLReceipts,train,images/000541.jpg,1536,2048,8,14e20086c3d997243a15f962b4196c3fae2fb0a3c497d537c2441e21d798b369
member1-0292,UIT-MLReceipts,train,images/000542.jpg,1536,2048,6,3ffb752952a93eb5c04dd3a3649950fa773f2b2d06afe476bbddb8709a160fd0
member1-0293,UIT-MLReceipts,train,images/000543.jpg,1536,2048,7,b77ca58b49352496ac86dcbb71395cc1bf9c9125a4e3b0209bc9dc00183d5f33
member1-0294,UIT-MLReceipts,train,images/000544.jpg,956,1276,7,46f8ecee01ddbb11f7e01b7a0ae36486b4a186927e38948a17b9bcf839963efb
member1-0295,UIT-MLReceipts,train,images/000545.jpg,1536,2048,7,22fba90405b24083d3ced54e5d3b7fb001eb8ba0b90bf3f083bf549a2f8bdeba
member1-0296,UIT-MLReceipts,train,images/000546.jpg,956,1276,7,3cae562d7887c59c79fddf52a747b1983118745327542cf342806b33d4ecb39f
member1-0297,UIT-MLReceipts,train,images/000547.jpg,2048,1536,7,c7cb099e4a4596b36976695fbd646bba3d130ad59f96b291616d8cf37a2dd69d
member1-0298,UIT-MLReceipts,train,images/000548.jpg,302,403,7,d3ba251577477a94774a33cb9c7cba09be0e7d04b42c5532cc332d4f86901de1
member1-0299,UIT-MLReceipts,train,images/000549.jpg,590,1280,6,255f4fb7dd94efa0ae2d8c670df03e1a361d2a204b1b035dae4cf8dc88181523
member1-0300,UIT-MLReceipts,train,images/000550.jpg,302,403,7,83fdf7d785c6f71c32e41cac1cc9ea5ba4b370330bb69ad4c33350e759d001f1
member1-0301,UIT-MLReceipts,train,images/000551.jpg,2048,1536,5,1785399b82a3ffa06ecb9d967662a6a4b6c820bea5b15a79dfce27b0707634f8
member1-0302,UIT-MLReceipts,train,images/000552.jpg,1536,2048,9,1c05a5820e5e0a2c094505cd9cb3c5df329cbb78786db46cb9db0652260f4d16
member1-0303,UIT-MLReceipts,train,images/000553.jpg,1536,2048,7,8d811c43d1b27d73eb46ae045f8759595a5c7d2198311d86d307cb3a060308ae
member1-0304,UIT-MLReceipts,train,images/000554.jpg,956,1276,5,67f295c9c49bc4e1d6e84eff7907b864024d8dd22d13db1959f4afe26e770306
member1-0305,UIT-MLReceipts,train,images/000555.jpg,1536,2048,7,3cebccd51c31074acb9579648d5eb7d211df6dd06266844dbf3c606a2ad4ff10
member1-0306,UIT-MLReceipts,train,images/000556.jpg,2048,1536,7,7d7001423335f39848bff43aa8eeeae84f2790844f52df9d53dd639f83dd36a5
member1-0307,UIT-MLReceipts,train,images/000557.jpg,2048,1536,4,629c52814b3bff5be62cea0fbe144f434ba7b61b3b999ff21a80a074fc74ed10
member1-0308,UIT-MLReceipts,train,images/000558.jpg,1536,2048,7,c568b8dc88c22cbadbc93891dc9d983c3484ba6d1bc6d80311932b89f06fd81b
member1-0309,UIT-MLReceipts,train,images/000559.jpg,784,960,3,fa1d5014bbc27367559cd88c66a90a31fe5bea12c2190257a43f5828acc588b5
member1-0310,UIT-MLReceipts,train,images/000560.jpg,1536,2048,4,1f67d2fb01fb7df850f02cfd814901935d00979c3f30e07195ae66100a348b2e
member1-0311,UIT-MLReceipts,train,images/000561.jpg,720,960,7,dac2dc2db11e2d4f75cc0b2788ef571572b3e9a62602e8d4e4f84a32ac829a04
member1-0312,UIT-MLReceipts,train,images/000562.jpg,1536,2048,7,e153cfa8968d251dcfe950bf99ed1bd7af811bf37858d4d346b698ecb6970885
member1-0313,UIT-MLReceipts,train,images/000563.jpg,1536,2048,8,8f2e3fbb064076220345f61ae93c43043307417cbfbe8ebd808417cec1d6cf7f
member1-0314,UIT-MLReceipts,train,images/000564.jpg,1536,2048,4,d41e5d5e15637086b3e4094ce3af4a690b9fb58bfb3f08264b1edd8224f6e12f
member1-0315,UIT-MLReceipts,train,images/000565.jpg,1536,2048,4,5b0c7ed074a68bf3c466003fa70b00e41cdb65b01310beb0c3ad32b2d9c958e6
member1-0316,UIT-MLReceipts,train,images/000566.jpg,2048,1536,5,72b5eb78c2c2c8a3b41a912cbe329145e13e973386e67aefd38508b70bc07710
member1-0317,UIT-MLReceipts,train,images/000567.jpg,1536,2048,7,440d962c73148a640c57b6126982bcc31364190832192e568f0e11ad658727ba
member1-0318,UIT-MLReceipts,train,images/000568.jpg,1536,2048,7,a9097b14b2c3b8d1016a31b9dd45446e3fb4be68556c90ec84d140c2eed400b6
member1-0319,UIT-MLReceipts,train,images/000569.jpg,2048,1536,4,c86b65a9e5618f98fa0b2203f5c6d507c75e46b30be47aceb18d868f14b8f7c2
member1-0320,UIT-MLReceipts,train,images/000570.jpg,1536,2048,4,9d36f5c88b39c6fa74c5ce5c4bc5b8bed58ca937916a2b732d494fe9d32d4d21
member1-0321,UIT-MLReceipts,train,images/000571.jpg,1536,2048,4,7e7dc5ea08d983aacf720ee58dfaae67b05909eb35f8044363237a7719954bf4
member1-0322,UIT-MLReceipts,train,images/000572.jpg,2048,1536,7,910b400667b00de148002f36b17a647f0a1a827a5bfe78b8d8591399c9bf7ae8
member1-0323,UIT-MLReceipts,train,images/000573.jpg,1536,2048,6,6afa45d0fae2fa0c972a90482fdc4ee200379116b8721f093525213be41e4932
member1-0324,UIT-MLReceipts,train,images/000574.jpg,720,960,5,8f26f42980910930c78da5c9578a2256f54b337c62b3c3839d4f312789e5d723
member1-0325,UIT-MLReceipts,train,images/000575.jpg,1536,2048,7,fd677b4c68b21ceb46d42fd0545bebc365e196930483732059bae50b7d1ff233
member1-0326,UIT-MLReceipts,train,images/000576.jpg,960,1280,5,7bd54f5c251437ea9222246d4f98324a9d29a2df778b4f469b75c7c60d423afa
member1-0327,UIT-MLReceipts,train,images/000577.jpg,1536,2048,6,790456b625112a4e41fc0535c1ebeec27637612fec6dc0c340ccd98cb08f06c1
member1-0328,UIT-MLReceipts,train,images/000578.jpg,1536,2048,5,9332bf8c49aa44bb7b586c223fb05b09a52cc54bf4262aa1a321c2569623bdfb
member1-0329,UIT-MLReceipts,train,images/000579.jpg,2048,1536,7,dbe2023d73ae098fa037b62000cce9953a61a9a65c94a330db04c7c3aaa5bf98
member1-0330,UIT-MLReceipts,train,images/000580.jpg,1536,2048,5,9a2d8f3c35503bc2db3df70e7a3e915917dab95f5ad623bd8bf0969b9810228d
member1-0331,UIT-MLReceipts,train,images/000581.jpg,2048,1536,7,d08e0fbfd8a1ca3030d2933233e4626330272d8659ab925e0b0c69bb127396f4
member1-0332,UIT-MLReceipts,train,images/000582.jpg,820,960,6,0b63fdeec4b2873f5af9a4cc1d9c61ca17017b44270378636f7008e57812d72d
member1-0333,UIT-MLReceipts,train,images/000583.jpg,1080,1920,7,98f6d4a1eaa9cc57e577bbbceeab57522812fca5802d07b1611ff441bb71ed31
member1-0334,UIT-MLReceipts,train,images/000584.jpg,1536,2048,7,72358fe4cfce1254d0fda8c33dc16b4a8cddfa55993abaf2e2e5e26aab164393
member1-0335,UIT-MLReceipts,train,images/000585.jpg,2048,1536,7,1b14a41b732ba242d5339ce4fd95b0f5846c65f96cc8b0f4a48df92f3f5d3853
member1-0336,UIT-MLReceipts,train,images/000586.jpg,750,1334,4,457efa46a0104a184bf74be92b3a99ee7b26e2b1e81314d173d2e3513ea3a888
member1-0337,UIT-MLReceipts,train,images/000587.jpg,2048,1536,6,655a40e5e40a96f06870e04958639d31431f6acaee05704bf4f6f628b28bdf23
member1-0338,UIT-MLReceipts,train,images/000588.jpg,1125,1500,7,9507a2947ad0ecec90627f77efd6ffd79e7441b4a597a66d736de36d63e6175f
member1-0339,UIT-MLReceipts,train,images/000589.jpg,720,960,5,2e857c8a4c6ddb8c4837a255a46ff02f3bc5fbd0c4a32b1ff86d523fe305f6e5
member1-0340,UIT-MLReceipts,train,images/000590.jpg,1536,2048,5,ad9ce5d43c255adc615795a85fa4db798cdb94390b4fb9ed7d8fb89b58961694
member1-0341,UIT-MLReceipts,train,images/000591.jpg,720,960,5,35aba6948b267399193b348dae9dcf9353d4d0adbc3657bd2d1b903cd50fd5b0
member1-0342,UIT-MLReceipts,train,images/000592.jpg,1536,2048,7,96d8a7001acb745fe610e1e5fb9ce03f8e7a49740f87da4cdf8ff36eb1886caa
member1-0343,UIT-MLReceipts,train,images/000593.jpg,2048,1536,5,9254da2893e39b51deebb52cbac10aada167e71d5a572cee331b8efce4cc50ea
member1-0344,UIT-MLReceipts,train,images/000594.jpg,2048,1538,7,b27a950e41c41556d61c8aab05c40330df99842b625adf89c68d84e33ebd8e84
member1-0345,UIT-MLReceipts,train,images/000595.jpg,2048,1536,5,27bab9c737c9a65ab351fd68517c782ffc175281b9a52277072971d2c0fbc5ab
member1-0346,UIT-MLReceipts,train,images/000596.jpg,2048,1536,7,e58a093f7b8139e02084f5cb126bc4d01f36ab48173d1a6ac3da9d70b94f930a
member1-0347,UIT-MLReceipts,train,images/000597.jpg,720,960,6,104b141d89993c64f9d5ba96695c9b93ebec54e73b2556d84c875566d06ad798
member1-0348,UIT-MLReceipts,train,images/000598.jpg,1536,2048,4,fd0238c27c1ac90c4fcaae86a66647c1b61c928ae8fdacbf7d7231691e7057a2
member1-0349,UIT-MLReceipts,train,images/000599.jpg,2048,1536,4,02e715811e806a9fd3dc1adf4d882a793122502186b5762ecca9a262436446ac
member1-0350,UIT-MLReceipts,train,images/000600.jpg,956,1276,6,28a6f054643e2d51ecf3859cbc0a98952617d0e463143b5e97d970d1b2bdb444
member1-0351,UIT-MLReceipts,train,images/000601.jpg,528,960,5,af22b505800e2aef3a2881b58c2421559dd1404d3b12ca31ec9e6bc5b0ed21f7
member1-0352,UIT-MLReceipts,train,images/000602.jpg,1536,2048,7,c48e748ce43c3cd271c7933eca69c17e6bb3a4618b20fab7c2518f528463f6b7
member1-0353,UIT-MLReceipts,train,images/000603.jpg,956,1276,6,a6cf9855d06ebc6d3cfa7865483f64255524cff18855f99fcae5103204bfbb38
member1-0354,UIT-MLReceipts,train,images/000604.jpg,1536,2048,7,69dd6e6c0850c91cd6e34788a6770483b2c1f2be89b84c7c2d277b805fd0e667
member1-0355,UIT-MLReceipts,train,images/000605.jpg,2048,1536,7,8bce9840e7ea33a586f1e584a759809d657dce0759276b2d5bf344c42e12fd24
