task_id,dataset,source_split,image_file,width,height,prefilled_kie_regions,sha256
member2-0178,UIT-MLReceipts,train,images/000803.jpg,1276,956,5,2641cd6b7f1ecd240f7c18e7edb16d4d74598ed0858a7af6934752a185d82171
member2-0179,UIT-MLReceipts,train,images/000804.jpg,1536,2048,7,60a326df82d9e976678a8dd52f2676cc323d74965520f1f277b0a6e6ce2dc61d
member2-0180,UIT-MLReceipts,train,images/000805.jpg,2048,1536,7,ae35782ac5b6bfb600c2e19aae23bf8919c75dd032eb4c00f13c182baa7e3a01
member2-0181,UIT-MLReceipts,train,images/000806.jpg,2048,1536,7,e0c37cac3d10aa59cbf7e6a1e43b831a4425746937b59c800da554fea1e7a271
member2-0182,UIT-MLReceipts,train,images/000807.jpg,2048,1152,5,315eb94fffcd3e7472826fc4e5a3828d768b6cb9cc3c2ec90cb1666de1761dc0
member2-0183,UIT-MLReceipts,train,images/000808.jpg,2048,1536,5,33886142ca3df2fffd04fe12dce9575647ad736c8abff1e28aa0ece7c6ff2b96
member2-0184,UIT-MLReceipts,train,images/000809.jpg,2048,1536,4,71011fe74f16e581d2d51c857e024631f6e1b4955c1f19ecc564b11fac3192b1
member2-0185,UIT-MLReceipts,train,images/000810.jpg,1536,2048,6,2001253be1f92354bdde6dfeeaa5bb9294767446ca4ae40e148d42cb671fb7f0
member2-0186,UIT-MLReceipts,train,images/000811.jpg,1536,2048,7,49ed653b562fc4c09ce6107e44dd889d2bbf99e5900b69956ce0d0e5818b3499
member2-0187,UIT-MLReceipts,train,images/000812.jpg,720,960,5,0a4795f24e34ea3e6fd7dc6aeb7976ef3315ac45bb17ec817c58915409b57366
member2-0188,UIT-MLReceipts,train,images/000813.jpg,960,1280,5,bd3716c7f075e5fd782d2b27f14cd8330d2539df023fbf6d9b9e1bf5c234559b
member2-0189,UIT-MLReceipts,train,images/000814.jpg,2048,1536,7,f07f3f95519c3570f7c8782c33fe105b2e89cb703efa8cf40af8189178be046a
member2-0190,UIT-MLReceipts,train,images/000815.jpg,956,1276,5,a949f8c910c44416686914805b8ce0f2f174ca753eb5204b5bdc87f6847f722b
member2-0191,UIT-MLReceipts,train,images/000816.jpg,1152,2048,4,60d1700609c3d94abb288f7719d90a1452c84e3267a5995e4f940a2a976ca52e
member2-0192,UIT-MLReceipts,train,images/000817.jpg,480,640,5,594c98aa4987f2c1ecdc8f1726b1be676aedad11bab2f0bc8c970d41679dd68d
member2-0193,UIT-MLReceipts,train,images/000818.jpg,960,1280,7,c7950746f6456446d7c5b1b5d2843eb6bbfcabd1cf2e3683ee7ec11bc6ae9b69
member2-0194,UIT-MLReceipts,train,images/000820.jpg,640,640,6,24d847bc408d57f8af3116cf51855a5810f9f4eeb19a8e563dddd619986bc8c3
member2-0195,UIT-MLReceipts,train,images/000821.jpg,1152,2048,9,c7b4b41bbd4cac24f7521df2fa9e3f9adbc69ef7db4a0ee77a3147a3edf2a3bc
member2-0196,UIT-MLReceipts,train,images/000822.jpg,956,1276,5,011bdb2e3da3a4a2974b00fc46a12a75c676b9cb13fa94e7ee7dd0842c848b96
member2-0197,UIT-MLReceipts,train,images/000823.jpg,1536,2048,7,9c19c4a5b4bbe4109ad5c68e5037fa36c4a614428d9e38f43d00040b65d2a493
member2-0198,UIT-MLReceipts,train,images/000824.jpg,960,720,5,fd8ab4b3184d973ba0d119d8a6be3b8e8540932e13f40470f7d13e71e3b4f623
member2-0199,UIT-MLReceipts,train,images/000825.jpg,634,1280,9,1f2127f33d2d0e625ecdc277dfe9a1ccf8b521692a3414bbc426be1a195df697
member2-0200,UIT-MLReceipts,train,images/000826.jpg,720,960,8,338dbb2b08b730ea74c0af2d9ba5cfac4861f49504bd2d317f82c356b984094e
member2-0201,UIT-MLReceipts,train,images/000827.jpg,1536,2048,7,70c565dac277c71fe11e56c08e15e880eab4ffbf5958d290728a2f4adf3f8b01
member2-0202,UIT-MLReceipts,train,images/000828.jpg,1276,956,7,bdec59f3552fd4a008808e32127e8f41261c7f7360e9ad3b79fe0d5ab31a577f
member2-0203,UIT-MLReceipts,train,images/000829.jpg,720,960,7,bfe537617b2a7ac16e23da27bca0a501968c134bdf0e77a21fcd8fbaf3121bab
member2-0204,UIT-MLReceipts,train,images/000830.jpg,459,918,5,9d6d739121b0d4d46710888da457756174cfe8c92cc982c26ab83d203291c91f
member2-0205,UIT-MLReceipts,train,images/000831.jpg,302,403,7,213154b14f14cbdea93075eb5abe0cc09f4ad8a9e89be3a1060b5aaf9f0910d9
member2-0206,UIT-MLReceipts,train,images/000832.jpg,2048,1536,5,5e845c1d74a4414298574b3eeddfee793a9e5dbb69d7e93090e44aceb85cc214
member2-0207,UIT-MLReceipts,train,images/000833.jpg,1536,2048,4,26cbd382a71741da4e368cb86dfd2f11e48479b4be3a3b21994f20e47707e69f
member2-0208,UIT-MLReceipts,train,images/000834.jpg,1536,2048,7,8992338c32b94873f342c51e2d20f06db4ca7b8f94ad7490ca8d2162f34dc445
member2-0209,UIT-MLReceipts,train,images/000835.jpg,1536,2048,7,fb2b0c3eb0cdfcf6cb9b0d3dc8ba1bd1ae6f6f04b348430e420d2ede01054b55
member2-0210,UIT-MLReceipts,train,images/000836.jpg,1242,1656,5,f15db57dcf2c2f17531b93948a621cd1a83c3a1b4f8db7f09ef8fc4671c589f5
member2-0211,UIT-MLReceipts,train,images/000837.jpg,2048,1536,4,7520d4e1d44469ae8402bb20d0324714cde140623d1bbf7f6e5b5fdfa3e5c83f
member2-0212,UIT-MLReceipts,train,images/000838.jpg,1536,2048,7,6654cfda23e3d38a766e66eddbab5d71ca0429a0cba9f4c76f262a8fce214559
member2-0213,UIT-MLReceipts,train,images/000839.jpg,1536,2048,7,f1da907a573205a4b329b2f5bd84552e5176d37f85dda77bddf0fecf31664b46
member2-0214,UIT-MLReceipts,train,images/000840.jpg,956,1276,5,00628dc226915275a2960b419d66fc369b718cfd6120254354d97d6da188d03f
member2-0215,UIT-MLReceipts,train,images/000841.jpg,1536,2048,7,737d3baf46f4eef85bc0375010fd16afd0f8bfa625f28755a88d0e22ea7cd907
member2-0216,UIT-MLReceipts,train,images/000842.jpg,2048,1536,7,e94228aaa5cab1b627b45f56f391d51ba76a192b0e534dc815f45ded7796d976
member2-0217,UIT-MLReceipts,train,images/000843.jpg,2048,1536,6,197e6ac02d4f9cdcafd21203d07b0a4323ad429073bd8d72351aea95a789de6c
member2-0218,UIT-MLReceipts,train,images/000844.jpg,1536,2048,7,17e48005282e9d341a93e38c8f7b578f5e7c667d77cd2ae36f6e19ac25c03c32
member2-0219,UIT-MLReceipts,train,images/000845.jpg,960,1280,6,87eb142db633c1230e64f5125b9614b58ac469a154be2fc0fa79eb9dc8b988a4
member2-0220,UIT-MLReceipts,train,images/000846.jpg,2048,1536,4,85b9ede766a958fc846b89d3b610b65f9350376f83f3610b7fabe6821b8cc816
member2-0221,UIT-MLReceipts,train,images/000847.jpg,720,960,5,982fdea9ba83e93e276676338bb8798544c1cb3ba23db67a8cbadeedf774f7cf
member2-0222,UIT-MLReceipts,train,images/000848.jpg,1536,2048,6,cd4971b6b6c8905af903587a0247bf7de81f8b56c423fdbe151f25f684d2fc54
member2-0223,UIT-MLReceipts,train,images/000849.jpg,2048,1536,4,e8776a990c142a4aeab495a976966898455f7906430e22478aada4a1dd44ade9
member2-0224,UIT-MLReceipts,train,images/000850.jpg,1536,2048,4,ee9feb81d0dfe3cafa70701ae6a5c9ad21cc022ff09e4e832860c90ade16523c
member2-0225,UIT-MLReceipts,train,images/000851.jpg,1152,2048,5,7f4eeaaad601ce52d84361c26b5dc52c52eea94fa6f1c7f93d5b545c0f4a8c0a
member2-0226,UIT-MLReceipts,train,images/000852.jpg,459,918,7,59134584d48493e93e604a58e10587fb812f66ef6eab86ed9c2b5021a36b3e81
member2-0227,UIT-MLReceipts,train,images/000853.jpg,1536,2048,7,310e7e023001e47390360bc3263092b795922404fbe2bd7c13a04e332cd05650
member2-0228,UIT-MLReceipts,train,images/000854.jpg,1536,2048,4,c29615f4d8a78b0585971ef3da73a997ee3519f75f1668e86c6e3b7254cf3572
member2-0229,UIT-MLReceipts,train,images/000855.jpg,1536,2048,6,3723bfd6383fbc22e023f3b0de4ad9854643481a4ba7984e5dd459cd0f0f533c
member2-0230,UIT-MLReceipts,train,images/000856.jpg,1536,2048,7,ccf3c1d2541c0774dfe3ced35848763bf7ffcaa60013aebf6dde9045c9e3d123
member2-0231,UIT-MLReceipts,train,images/000857.jpg,1536,2048,6,c2feced6b7a9d0377fccbf0a19d8611b4dbc7363d65ee7854d6c7aebae9f42f9
member2-0232,UIT-MLReceipts,train,images/000858.jpg,2048,1536,4,461b5b63f5493251aea6dbd7c2130936ac3c51aa3a3ef53fb9db6d835f5a5e6b
member2-0233,UIT-MLReceipts,train,images/000859.jpg,2048,1536,4,efd8605738e892e37b179340f7227eb3c7336f9309387c07f4c8eb7096b19090
member2-0234,UIT-MLReceipts,train,images/000860.jpg,2048,1536,7,65d88dff16d50bd70209a91a57f7f90a8f5c81106567aa5f11227f00a86dc730
member2-0235,UIT-MLReceipts,train,images/000861.jpg,956,1276,7,02596b89de5f8317cc941bdb3506421009e54aec0424aeb927f9591eeb3c36d0
member2-0236,UIT-MLReceipts,train,images/000862.jpg,1280,960,5,8a2cbcedcbb559184bf8831da6e6e70d9d742511aeac19b5a76e1db61bd85778
member2-0237,UIT-MLReceipts,train,images/000863.jpg,720,960,7,9959b040c4baee498ca41471fdb68514ffddfbadee74e4821af534a8f49773ec
member2-0238,UIT-MLReceipts,train,images/000864.jpg,2048,1536,7,5e545dfb9cf746a7891a9c6eb14b89e1b9faef16b38c015ce6b5515a14703b06
member2-0239,UIT-MLReceipts,train,images/000865.jpg,2048,1536,6,70b30c0f4d98c0926d9563b1608bcd859f5217cfcc334bdb04949fdb3c6cfc29
member2-0240,UIT-MLReceipts,train,images/000866.jpg,2048,1536,7,8eb7cac6f1171f2ff406abc72e4227b84134bdfe266c9002d3d539e600cdf326
member2-0241,UIT-MLReceipts,train,images/000867.jpg,1276,956,6,a4c5071ff1db8d955ec467d26b17484190ea28a9e630281c52abed7e3dcd9537
member2-0242,UIT-MLReceipts,train,images/000868.jpg,2048,1536,7,ac5d8636ca22cea0bc4af5cb98478e3942c237b95fbec0ffb858818b8b4bd2ef
member2-0243,UIT-MLReceipts,train,images/000869.jpg,960,1280,5,b300eb9299436142a39175cd172caf6e84268b13cdf7faf6c271e6fdd533d9bb
member2-0244,UIT-MLReceipts,train,images/000870.jpg,1536,2048,7,b28ec336ca3849f4515e6d5b3f9cffc2796613314c4cd2a0f9c1afcf74bced16
member2-0245,UIT-MLReceipts,train,images/000871.jpg,450,840,5,5ebca8fac16544cb0d82eec8b42e0c8154896c78592ac84e64d5e4f270e95e81
member2-0246,UIT-MLReceipts,train,images/000872.jpg,1276,956,6,b141a1051ca317aed7c0972ebafd6c7e9ed714b77a5d59a6b3c65e9a44fcbacc
member2-0247,UIT-MLReceipts,train,images/000873.jpg,1536,2048,7,9bf63673f74de8e3fd16cff5c14b61c6b11270ad0b19c859ef93fa2ed131ad73
member2-0248,UIT-MLReceipts,train,images/000874.jpg,720,960,7,f5be9bc86129e0d60c881c9bc963549bda10d87c07190ca18844e49f719dfd5c
member2-0249,UIT-MLReceipts,train,images/000875.jpg,1276,956,5,c51865d63ba7527dc3c65d8dd05f18ae9e8dbc9f979eaf859203994dd046fffb
member2-0250,UIT-MLReceipts,train,images/000876.jpg,2048,1536,7,4fbc873fc526d701fec011ac104a959702f7d782b149902e31fb83407af6e73d
member2-0251,UIT-MLReceipts,train,images/000877.jpg,459,918,5,fa56caa2dd1d8d04b89d8a34842165725c5a3619244e0399cf08d02823ea0063
member2-0252,UIT-MLReceipts,train,images/000878.jpg,1152,2048,5,1bcc0137456f0d511aafb9946ee294475089ae29781874ab7c87a26ce2439f6b
member2-0253,UIT-MLReceipts,train,images/000879.jpg,1536,2048,5,cd468caff916bc3015424153cf7eb30d734e5881bc3dcdee0cca5510c9661bab
member2-0254,UIT-MLReceipts,train,images/000880.jpg,2048,1536,6,a72dd6f7e0924affe6a76e90c532f12c2ae1ec2a4e9704f45efc182deed91231
member2-0255,UIT-MLReceipts,train,images/000881.jpg,1152,2048,7,de61b9bfd04408f3c36b0350b8ed9d1f809467445a456dd097f1990efb4abc16
member2-0256,UIT-MLReceipts,train,images/000882.jpg,1532,2048,7,51a026cbc41058d06e9f20b3832bab61dfca57eac424b88cd5eee35a370aa713
member2-0257,UIT-MLReceipts,train,images/000883.jpg,1152,2048,6,57243c35fe12109538c894eaeb6e7759a2755d3f34c3b8fb46e19ebef6cb8da7
member2-0258,UIT-MLReceipts,train,images/000884.jpg,2048,1536,7,501a788cb05127fdbc9ba0acd42350a8e2eda1e2a56b6bc9c0cb5feec05e4edb
member2-0259,UIT-MLReceipts,train,images/000885.jpg,960,1280,7,4c064c052ea161624f90a3bfe589e1accf38cf2ff1f3fbf139157e4ecaee31a4
member2-0260,UIT-MLReceipts,train,images/000886.jpg,2048,1536,4,e9fd40dea7effc970fed7760702b210104c75213843236cf217e7b1d5d621318
member2-0261,UIT-MLReceipts,train,images/000887.jpg,1536,2048,7,9de0b41da5f4cb11fc62f11d0a5430a7e11dd727e5c35fd4a668f998ef7d5b4c
member2-0262,UIT-MLReceipts,train,images/000888.jpg,302,403,7,7799d305ba4096edfc573c7b7f194edec02f3df8c44cb047d0067e8a0080e773
member2-0263,UIT-MLReceipts,train,images/000889.jpg,956,1276,7,ad140c887ebe4c624e7c133b270d292782fb2aac58f4f87b5e2faa855829003f
member2-0264,UIT-MLReceipts,train,images/000890.jpg,682,1280,5,e1f3c2052598b1357669099598de5b630bbd2f5f0b09c5b467c7b074400de81b
member2-0265,UIT-MLReceipts,train,images/000891.jpg,2048,1536,4,2e268525059ec88056571cd22fa90c36bac864654e3a76ed4b3f952b8cd56890
member2-0266,UIT-MLReceipts,train,images/000892.jpg,960,528,6,9f36c3ba55ea4846c7d57d623e4d5d94cb3df863ed752fa4378a31ccfcfb3878
member2-0267,UIT-MLReceipts,train,images/000893.jpg,2048,1536,7,45461f0908b026f4fc1ebfef4c1639aa6bd2d7f7a3315d210748d3614bfa5c2d
member2-0268,UIT-MLReceipts,train,images/000894.jpg,1536,2048,5,d5de7b3ca78a812cfeb6c3393d2a5b552d43fed640b9735b646e17ee2683a9e9
member2-0269,UIT-MLReceipts,train,images/000895.jpg,2048,1536,4,c01f2fc3d0e9a3bd416ba3116f245dea9409cc3596173c86e67d85efae333f43
member2-0270,UIT-MLReceipts,train,images/000896.jpg,1536,2048,6,2bf18dba8da9bfa6d3ff9aa9d5945beda9c93b78933255accdb2a676b1b72adb
member2-0271,UIT-MLReceipts,train,images/000897.jpg,2048,1536,5,e054e9322b0b4cf3900790b331ef9233c7f05864a53c92878a5f335545bc8485
member2-0272,UIT-MLReceipts,train,images/000898.jpg,1536,2048,7,8de561f7f2ed1d05816c6cd946213c91f222755bf4c079e283c873a6c96e7a85
member2-0273,UIT-MLReceipts,train,images/000899.jpg,2048,1536,7,b6db5c9da07e4187218b72aff2d435bd5e944e8e9a841186ab4d8022b0d3ee68
member2-0274,UIT-MLReceipts,train,images/000900.jpg,1536,2048,10,1958e35d0d190ff387ddbd95f0722eff1b9d6a54313592c201101a3baf01e61a
member2-0275,UIT-MLReceipts,train,images/000901.jpg,2048,1536,6,fff9d8a759532434a31b3937ef21d54be0b91f8f6db0d03b4821ecd902566b4d
member2-0276,UIT-MLReceipts,train,images/000902.jpg,1536,2048,5,4f5c3ec9340411a150b8eebba5b5cc9bac7b3e8ffcce6ab207643c1d29361508
member2-0277,UIT-MLReceipts,train,images/000903.jpg,1536,2048,7,8473aec2bad6c195dc55e527fe103acf88adf4aa41b204237237fcaa097b3d6c
member2-0278,UIT-MLReceipts,train,images/000904.jpg,2048,1536,4,5f701e9d204b0d763e297631096bbcbfa941be0a4b74fc47696ee4d83f0f943e
member2-0279,UIT-MLReceipts,train,images/000905.jpg,2048,1536,4,50daa54093fdcd119c91976a5ca8b1c9a4c62677272ab36fd26aa89cdb7f067b
member2-0280,UIT-MLReceipts,train,images/000906.jpg,1536,2048,7,f449898bd9e0d966d1c8eb8bed2ddb762da7f82f8d6d2e3e51aee7920ab7bd02
member2-0281,UIT-MLReceipts,train,images/000907.jpg,302,403,7,57f99c1fdb9ebef838464413d386c089cf80b4983a68768b109cb6439b392b1f
member2-0282,UIT-MLReceipts,train,images/000908.jpg,1276,956,8,7d6c150cccb75e03567b7342d7d365696929fd95803860c1468275ff92a70bba
member2-0283,UIT-MLReceipts,train,images/000909.jpg,2048,1536,7,3f42768b2b163af25aae6442c41f60015f758967117883b285d0bb3e380e0e5b
member2-0284,UIT-MLReceipts,train,images/000910.jpg,528,960,5,3bee7824b69f9fc6578ea16842e70acd326724e96841bc0905534312200f3a4b
member2-0285,UIT-MLReceipts,train,images/000911.jpg,1536,2048,7,57a3c76e5b2efcdd329940100f17cf5bb4c9013dfbabf68233499254ef5ddfc2
member2-0286,UIT-MLReceipts,train,images/000912.jpg,1536,2048,7,4e4308f7a53d575fb6af0eeada08f8abd5e573d9a0da5725b2d3efad20b7f4cb
member2-0287,UIT-MLReceipts,train,images/000913.jpg,1276,956,4,dbc533df1bc2f54b633ff3cbd90143a089f984390a9d7104885cd1bf20e3af1b
member2-0288,UIT-MLReceipts,train,images/000914.jpg,1536,2048,7,c2146bb0c364d9e3b61587511551461219045dc463728912a3562bd6568d26bd
member2-0289,UIT-MLReceipts,train,images/000915.jpg,2048,1536,7,60cd9c27f9b0cedcb38549be0d9374d8daaf5c1626d11ec9b4800aff97e0e7ec
member2-0290,UIT-MLReceipts,train,images/000916.jpg,2048,1536,7,2ba597baa6301c71ca77157d30076dd13b07ada0a44b065d573b9d80999b58ce
member2-0291,UIT-MLReceipts,train,images/000917.jpg,2048,1536,4,1ceeaaa2e09276b7c197bb3bf7687b27e8d00ee35a91ca619083ea54d4f6445b
member2-0292,UIT-MLReceipts,train,images/000918.jpg,956,1276,5,f7c3c2ba2a13176acdc897dae491b690dd40c48b4355d07149405edc9df2b36e
member2-0293,UIT-MLReceipts,train,images/000919.jpg,956,1276,5,edf26d0fa4dede9a6eb9b3a8b1dfee8486c52e56b8b21dedf0c3acb774de532e
member2-0294,UIT-MLReceipts,train,images/000920.jpg,459,918,6,bb926fb9a9724668d1e25330516e0fff6e42a459f4d11d1b66b2ed50dcf70ffb
member2-0295,UIT-MLReceipts,train,images/000921.jpg,1536,2048,7,2358bb8ea6f65ad0f9c8b6bf231b6cfac055f1a85c503d2fcf414cd5ad7199f2
member2-0296,UIT-MLReceipts,train,images/000922.jpg,1536,2048,7,720da92c234ef92ae2272e0e5df5b01f35d1fbcfcb620b76cd321b7a5cdf0767
member2-0297,UIT-MLReceipts,train,images/000923.jpg,1276,956,5,1784c558cc30388b85165974f6ed25b771350d91b86b56d5ea9c70498e96436e
member2-0298,UIT-MLReceipts,train,images/000924.jpg,2048,1536,7,9d8da5dfe28fba0c8980f96fa7436f2c6a43fabfb116ccef8452bd02b8753f65
member2-0299,UIT-MLReceipts,train,images/000925.jpg,1536,2048,7,0bdab7fe9f84f8e859c841a199515ca994bdeae7a9a0a7625916563e8e27e246
member2-0300,UIT-MLReceipts,train,images/000926.jpg,2048,1538,7,04f999cdb813568d49c01803d902dc4253524b4d68c3807c074db8e228a54394
member2-0301,UIT-MLReceipts,train,images/000927.jpg,720,981,5,8f4e395f0cb8ea6f813ead989f89333791ee15248b1e899a18b4745ffbd04056
member2-0302,UIT-MLReceipts,train,images/000928.jpg,2048,1536,5,d16784328674a50b5c99db4ff5b71c7630f270647aa040c8e6af52e0e1bb24e3
member2-0303,UIT-MLReceipts,train,images/000929.jpg,1536,2048,4,d5efac18293983551a43b97724a5f8e8994eb9bf416bcd8e4572026974be0f0f
member2-0304,UIT-MLReceipts,train,images/000930.jpg,720,960,5,bf255ef16485a9b2756275754ca51e5cd532c3145693b1421bbddcbc6dcde526
member2-0305,UIT-MLReceipts,train,images/000931.jpg,2048,1536,7,cea61a74d315f7cbd3857177c578c5458ee7510782cedbef9745f27711480421
member2-0306,UIT-MLReceipts,train,images/000932.jpg,2048,1538,5,412064de84e9dfb20ad2e4180fc0fbf228497b56870607f21e4cfcee840cc2af
member2-0307,UIT-MLReceipts,train,images/000933.jpg,1152,2048,5,f67b7d7d4e95ee193275d371bf998ae3f65cafa4bb9a48f61c0fdd1cfa19f521
member2-0308,UIT-MLReceipts,train,images/000934.jpg,1536,2048,6,938ae53bf8415834e52d773951c52a102816fcf8d9657f0712c4b29e08e85822
member2-0309,UIT-MLReceipts,train,images/000935.jpg,960,1280,7,67aa58ae5cad871dff590019a3747bf68b5a0b2fb8f4f613bddce6a342a56834
member2-0310,UIT-MLReceipts,train,images/000936.jpg,1276,956,7,f315b728db0ee4ec2c97acdc4d85348d89be8679d2d63393ece9fec21cbec8f7
member2-0311,UIT-MLReceipts,train,images/000938.jpg,1536,2048,7,8395c694677654e5c37a21d08df9c04b1aed4ae66cbbc129cba984db6ac9b67c
member2-0312,UIT-MLReceipts,train,images/000939.jpg,1536,2048,4,1c6d81ce9038aeac20d47107629635c43254306fc112e5f6949a9ce8d540ef40
member2-0313,UIT-MLReceipts,train,images/000940.jpg,1152,2048,7,0bee11feefeaa320313b736a3d8f367b20117c75d112a764300b4128072a1d22
member2-0314,UIT-MLReceipts,train,images/000941.jpg,1536,2048,7,128e1a20d017d0ec80b244a6067a5d6990c3fbd4e71c3f8d798619d652d549c4
member2-0315,UIT-MLReceipts,train,images/000942.jpg,459,918,5,871bb4020818fc5409884d169a1ff4ed59ec7cab41b044e0e0ed345b3f87d501
member2-0316,UIT-MLReceipts,train,images/000943.jpg,1536,2048,5,64dd9f41edcd7afe1dc88c0dfa1895f4ea05c5ca1cef5c6a52d2fad2734bfb5e
member2-0317,UIT-MLReceipts,train,images/000944.jpg,2048,1536,7,554bf10d2d35788b6e0bf4ff31776044693d67482291266f63cde9a89c3a9647
member2-0318,UIT-MLReceipts,train,images/000945.jpg,2048,1536,4,301259ffdb505e96fc3fd700daa45634affbc729fdb73b2f0ecc39ac71711506
member2-0319,UIT-MLReceipts,train,images/000946.jpg,956,1276,5,2aa5b13b234044a8dabe7cea38104219dd0b682a3afae46f217c4a54b6036817
member2-0320,UIT-MLReceipts,train,images/000947.jpg,960,1280,6,583b2fd618adc24f5fc04836be82e789587b25322ae6fb6114560e1412966786
member2-0321,UIT-MLReceipts,train,images/000948.jpg,2048,1536,7,71ebda9af4d16405f454e173da1474f485e13f69adb4f1bdf14ffc3ae5874a78
member2-0322,UIT-MLReceipts,train,images/000949.jpg,956,1276,7,027c593a1572a4b693b620933089c528ad25c19eb6f9af6278778c7a61274db3
member2-0323,UIT-MLReceipts,train,images/000950.jpg,1536,2048,7,7376edf50e2755462817aaac385ce28f7a50befeebba3fa33a9497919b95b2ef
member2-0324,UIT-MLReceipts,train,images/000951.jpg,2048,1536,4,a5a73377d660875997754571bb0d9b3f8ac6f03585be39c2edd06fd6932c1fc4
member2-0325,UIT-MLReceipts,train,images/000952.jpg,689,1423,5,3681dfa0896d44fe2d529fb8c5d3a3434aa4d12532fe5e6b76f9efe1279530dd
member2-0326,UIT-MLReceipts,train,images/000953.jpg,2048,1536,7,9c8da152e39c810495f300cd9764383a932bcea2364bba0fa16fb2832095ff07
member2-0327,UIT-MLReceipts,train,images/000954.jpg,2048,1536,7,b336bf951cb52131bdb973a8ce8f8c86ac29149d73b24645bd72e4704039dc34
member2-0328,UIT-MLReceipts,train,images/000955.jpg,459,918,4,230e7156d4f5b729996e5d0a6074bebd16cc07bc975833496d8478e60123f2ba
member2-0329,UIT-MLReceipts,train,images/000956.jpg,1532,2048,7,eaab1455e83eef5850d48d1c92348aa53fa60586b89ab821b64dd828c42ba2b8
member2-0330,UIT-MLReceipts,train,images/000957.jpg,2048,1536,8,7c1975dda1d68e81faf539f1d29d6340949f7f444969068411893c1842928946
member2-0331,UIT-MLReceipts,train,images/000958.jpg,960,1280,7,5c7c7f5adfeb6a233aadbc0ee872b0e32be25fd2008043d0a2bb8d595c5d4514
member2-0332,UIT-MLReceipts,train,images/000959.jpg,720,960,4,b1da2415e88cb8541b3db542fa5212a8942e47093f8db96d4fadf9bdd18b4a37
member2-0333,UIT-MLReceipts,train,images/000960.jpg,720,1280,5,2bbc75393fefcd768cf7797a05a8fdf0de4cd708093897574fc58f890ee54c94
member2-0334,UIT-MLReceipts,train,images/000961.jpg,722,1280,5,dff2e22e28ca843d4b27c56931b69bd6194765f18cacd723916bbb1849357729
member2-0335,UIT-MLReceipts,train,images/000963.jpg,2048,1536,7,3fea341021a6799a3daa408fabf1f4430922ae2ec9242923f962558d5fe0a165
member2-0336,UIT-MLReceipts,train,images/000964.jpg,1536,2048,7,a19f2e1f5386275de027c4aa55fbba9018169dbdddc2b0e9a8ac2c0200d63ef3
member2-0337,UIT-MLReceipts,train,images/000965.jpg,2048,1536,4,551b6c945e128c6dab87d6dfcf3d02bf953512c97be700a3cf0c97113b8073ee
member2-0338,UIT-MLReceipts,train,images/000980.jpg,1536,2048,7,254bcefff90c8960d0e1421c807ab77114fc5fdd79c25d20455aea16b6107b19
member2-0339,UIT-MLReceipts,train,images/000981.jpg,2048,1536,5,e70ede7c5ca0ee6d20421ac74480b9345cb7172d3f58b3323e171a2063b13a63
member2-0340,UIT-MLReceipts,train,images/000983.jpg,2048,1536,7,89352982e56d539f2ee59f4de787eee517e76e859b55f3b348489722a6537199
member2-0341,UIT-MLReceipts,train,images/000984.jpg,1296,1728,8,61170960cb44de80d108d198e8c309ba67a528f61fd967924e50278bb26645c3
member2-0342,UIT-MLReceipts,train,images/000986.jpg,1276,956,6,5bc5239993d4ede1cfa119670547901d98d6afb5137873ab538d902231dc5fa3
member2-0343,UIT-MLReceipts,train,images/000987.jpg,302,403,7,af905e66294fa3efa744974fd00be8b6334d22abc614f9403c32cd813bcead16
member2-0344,UIT-MLReceipts,train,images/000989.jpg,1536,2048,7,3dae9e5d2d3b08cf5f31783f3413fcd54c3097b5efdd60db20a251e3980fb628
member2-0345,UIT-MLReceipts,train,images/000990.jpg,2048,1536,7,19711a8537bcfa99d4574013db141ec045d17d8c97cf627b58397c456682a03e
member2-0346,UIT-MLReceipts,train,images/000991.jpg,1536,2048,6,6620c5b841efc65754cbe9f9ad0763ce4f388b52b902e7fd9950eadccbf77687
member2-0347,UIT-MLReceipts,train,images/000992.jpg,956,1276,7,351805685aae4260ec618b64491e91fc752ee521efdc4eea4e19d6042581d75e
member2-0348,UIT-MLReceipts,train,images/000993.jpg,1536,2048,7,c625b31c33c66f2c26a34928327e4fb2944e0667d371dfa2dfcb4640bb84b2ee
member2-0349,UIT-MLReceipts,train,images/000994.jpg,1536,2048,7,fbb2ba469245c0d0766312789086419f05eb3ee8d6075872602c1b20d07ce8b4
member2-0350,UIT-MLReceipts,train,images/000995.jpg,2048,1536,5,08c48f7cc87dd90f2c49c5acd63ed7853264c14941beaf6852a2cf126cb3ea57
member2-0351,UIT-MLReceipts,train,images/000996.jpg,2048,1536,7,f823c66cd12400f8a7d7f7940ca7d8a4e6443dfab4df6125f5e37d3af7bcbad0
member2-0352,UIT-MLReceipts,train,images/000997.jpg,1536,2048,7,71c25afc1a2bb36150097036c51d0b3e36acfa801934d933122cc557f3ce9a6f
member2-0353,UIT-MLReceipts,train,images/000998.jpg,1536,2048,6,1be57133f2d3248ff2baeedcc5466811f8f09f3c172b632b922d1af0b6e253de
member2-0354,UIT-MLReceipts,train,images/000999.jpg,1536,2048,5,237e39333f168ba0e467aa9c40ba564ca4d5117e8ebe4f5deaabd719bce4e0dc
