task_id,dataset,source_split,image_file,width,height,prefilled_kie_regions,sha256
member3-0178,UIT-MLReceipts,val,images/001183.jpg,2048,1536,4,8a81644b22eee8558eaa0bff85697a444c677bbfaaec161990d78167ee944304
member3-0179,UIT-MLReceipts,val,images/001184.jpg,1536,2048,7,b3ff7fbbd7728eac921d2a86673df985cd7a1c4bb55279e4bf37129bc4ce0e1c
member3-0180,UIT-MLReceipts,val,images/001185.jpg,2048,1536,7,ae713296c17230a9af40f095609934230e7b27b62edaebaac9da029066513531
member3-0181,UIT-MLReceipts,val,images/001186.jpg,1536,2048,4,d65cb64efa8e6168ae5b2d9bd8ede6589996817ce7eb17d2f13e8e48f0c82b2a
member3-0182,UIT-MLReceipts,val,images/001187.jpg,1365,2048,6,1a6360ccaa59ddb5e992b6bd70ff32d1619a00eefb8d7a76349be72f76933a10
member3-0183,UIT-MLReceipts,val,images/001188.jpg,2048,1536,7,7754221a9d2d8b9391fbf69e71f2ba96b0526ecc681b6c71c2d4b5411a0423ab
member3-0184,UIT-MLReceipts,val,images/001189.jpg,720,1202,7,9383d785cccbdd4a94d4c03245621983e7c77fee523c7fa54de019755241e270
member3-0185,UIT-MLReceipts,val,images/001190.jpg,2048,1536,7,02b1c0883a56f1d1b51c5649d1f942b5517f5726b4d2dbf34407d0e376eb750b
member3-0186,UIT-MLReceipts,val,images/001191.jpg,459,918,5,76483bf2000b0c06b60528548151a392b50e23886fe60972ae6010968acc2661
member3-0187,UIT-MLReceipts,val,images/001192.jpg,2048,1536,7,01043d44816c2ce92a8884a4ebe71975476e5833a8d7e92b1b963f674d941ec0
member3-0188,UIT-MLReceipts,val,images/001193.jpg,1536,2048,7,c09d726787493d64f154f1af28d0c4319b1c143a18174f727d4e5c0d1141c361
member3-0189,UIT-MLReceipts,val,images/001194.jpg,480,360,6,0a7891fa3befeddff046d13c61093ab3cbd2af8670eeb535f9de59352d556ace
member3-0190,UIT-MLReceipts,val,images/001195.jpg,720,960,6,2f58d28883aed39e3c4155227a5d3d2dd2d8446d237ee691d3ffd27f7165a4d4
member3-0191,UIT-MLReceipts,val,images/001196.jpg,2048,1536,5,8be01067d111f51a119628fb01523364e999232b5882e9205411b128fa4e1f15
member3-0192,UIT-MLReceipts,val,images/001197.jpg,2048,1536,7,9af3388a54beec599b1a19871c5ace2b192067c9a129b1485399472b902de321
member3-0193,UIT-MLReceipts,val,images/001198.jpg,1536,2048,6,c839173f647cb517b9c6893016afcf70d78ccf54135f7e38f059cbe1fb94875b
member3-0194,UIT-MLReceipts,val,images/001199.jpg,960,1280,7,8726b696b8503aabdbe73c187e7885ff52e9eb947478cbd5751e8e7084c1cc03
member3-0195,UIT-MLReceipts,val,images/001200.jpg,1536,2048,7,6e6b1fb706c6f8cdbbd97210516bc3965bd4eda0b292743c13cdcc156fbbc1e8
member3-0196,UIT-MLReceipts,val,images/001201.jpg,1536,2048,7,d372573a62be75a56f02fffe9412c43e9df05caf7bff162c3ee50990bb8deb50
member3-0197,UIT-MLReceipts,val,images/001202.jpg,1536,2048,7,97e4022a7c83d3116b9390abe770cccac9812089a8fb60febcd4ae1bdbff551e
member3-0198,UIT-MLReceipts,val,images/001203.jpg,2048,1536,7,00e0d6d0d45de034cdd159f2134400500fba022f1a20723749250f4456281643
member3-0199,UIT-MLReceipts,val,images/001204.jpg,302,540,7,6640e3fd7aa0969906484a190dda1dfcc1f3a0f90efff7da93828a9f794dad67
member3-0200,UIT-MLReceipts,val,images/001205.jpg,1536,2048,7,840e1e6e97a741bfdf00415a2cc18670c714213bc6b14a1215e07c8a3a515fd8
member3-0201,UIT-MLReceipts,val,images/001206.jpg,2048,1536,7,68e03f4c6e35baf96dc931ae5b830f6735b252f1d114f7f77a3ded6433baded0
member3-0202,UIT-MLReceipts,val,images/001207.jpg,1536,2048,4,6a4de66a3039e68a75625ae6ef8fc78e0fa1ae7882d5d3e6fa46e21528a9321f
member3-0203,UIT-MLReceipts,val,images/001208.jpg,2048,1536,5,f6f97da67863409c828a6603a4cfd867f39416978735c2df4125fd0afe8411bd
member3-0204,UIT-MLReceipts,val,images/001209.jpg,2048,1536,7,e778d89bdd016dd6ddf6601dbd374c415f8f2e447cb2b634760306875d29553c
member3-0205,UIT-MLReceipts,val,images/001210.jpg,720,960,5,1bcd2439522e61b0658c12692ef597ad20be6d706b29b63a04bde4374c6f9e88
member3-0206,UIT-MLReceipts,val,images/001211.jpg,2048,1536,7,d06f52b909556a50b8d8ba338d4fdbb2b374dfaa292bdabdc7ee4239f9b17429
member3-0207,UIT-MLReceipts,val,images/001212.jpg,1536,2048,5,78e9b20c6d0b04a9e8b828824d4983689c862dd6c6cc68c83e36e9d82e459225
member3-0208,UIT-MLReceipts,val,images/001213.jpg,2048,1536,4,519dd46c833403a1827e6f512aff326e04df91a52b5c592f3c2f94c463fb3701
member3-0209,UIT-MLReceipts,val,images/001214.jpg,2048,1536,7,4bd18a43c156e5269f444cbf18d258012b3ec26362ed4d970683322c1957e925
member3-0210,UIT-MLReceipts,val,images/001215.jpg,720,960,6,0bcbba86e6efdfed3edc0fa631e5b28ec4f83ec7b6d11b8240c4b5d62658e4ca
member3-0211,UIT-MLReceipts,val,images/001216.jpg,960,1280,7,adcf8cb36e4e76e6c1b116f0f80510b28f06d470832039e445f9b8f3ebf4b8cc
member3-0212,UIT-MLReceipts,val,images/001217.jpg,505,867,7,857eec10dd80caeee3698291e4d9c460589b3aa035b70550444fc0c6da53db65
member3-0213,UIT-MLReceipts,val,images/001218.jpg,720,960,7,957f6c69c8113163046a3d1503cd92d530105756f8c381e5b0df49251866b9f9
member3-0214,UIT-MLReceipts,val,images/001219.jpg,720,960,6,c46a645e046c3f45d30045a25e4b044f0168539835a18edf0232c07a76eef8a3
member3-0215,UIT-MLReceipts,val,images/001220.jpg,2048,1536,5,258ee844f215b5e8e482c8d7900e7771bc6e5cbac6121ce98ac9194fb559b422
member3-0216,UIT-MLReceipts,val,images/001221.jpg,1276,956,5,8e0b645cd5a61f68cc2195374559f83a698d51a93724a7e113cf00ba0566d084
member3-0217,UIT-MLReceipts,val,images/001222.jpg,1536,2048,4,ee6d5014bf5376ba70619718ace546a9d56e6685c20703db345dee04fa5f8865
member3-0218,UIT-MLReceipts,val,images/001223.jpg,720,960,6,af4baa5f5d88cb6ef72c3ae67f56411f1d85ec67de6e4f98ae2bd4677bafcf70
member3-0219,UIT-MLReceipts,val,images/001224.jpg,2048,1536,4,2bd0ba0c4e01d36b81d881788c539e62e5d43e0d20d6dca80ce0c0ab3dda722a
member3-0220,UIT-MLReceipts,val,images/001225.jpg,2048,1536,4,f975402c76d6fa69456c25547c1995f2843e196cbb927079630b3ba758e1603f
member3-0221,UIT-MLReceipts,val,images/001226.jpg,2048,1536,7,d823bc8eb433c520cdcc128c37fdf73059c52082e807f0ac5ae187ae89327feb
member3-0222,UIT-MLReceipts,val,images/001227.jpg,459,918,4,d2db46bc0a6bb99d88b1a6b10769f954193e4eb10650ca391b9563b0529bf785
member3-0223,UIT-MLReceipts,val,images/001228.jpg,720,960,9,bf6e92323108fcd708f4e2d85af8800f0596825fa6b5c8a1ed91dc9e4c2cf563
member3-0224,UIT-MLReceipts,val,images/001229.jpg,2048,1536,7,85653ac205058a10254d533c58f35b6bea5079e40fc37c676c08ecc93ed26dc1
member3-0225,UIT-MLReceipts,val,images/001230.jpg,1536,2048,7,7de6369981e9ad96fe615aeec432e5ca8aa4f5562b14318b4b974d99b60e8d40
member3-0226,UIT-MLReceipts,val,images/001231.jpg,1536,2048,5,9fa0294d1170d24289b996dd4e2e7a1bffe6fff5118a891ecdb54be4ac073b7d
member3-0227,UIT-MLReceipts,val,images/001232.jpg,2048,1536,7,eb0cf3c494ad5beda84ff25421dd8eda34e937c5051494d0ffd259251766a4cc
member3-0228,UIT-MLReceipts,val,images/001233.jpg,2048,1536,7,22261ac74fd0923e491bb4d6ab4c07a9a03a60929036c72b9db1f7ee3618ae99
member3-0229,UIT-MLReceipts,val,images/001234.jpg,1536,2048,5,29ac99b02c381817d500e58a442612044edb32b04426cd095a64e74e347cc19b
member3-0230,UIT-MLReceipts,val,images/001235.jpg,2048,1536,7,12f73137a1b18409af2e32cf12e38128bc8af24cb28079acbde57314d85f8198
member3-0231,UIT-MLReceipts,val,images/001236.jpg,1536,2048,5,a5a3e2a228e4ddede481e1deedb75bc7006e1bd8c8fc042fe65beba575165a86
member3-0232,UIT-MLReceipts,val,images/001237.jpg,2048,1536,7,248286771bc64541147f280a45be4b70b572f82f70405d9356ad940b1481d0d0
member3-0233,UIT-MLReceipts,val,images/001238.jpg,632,1280,6,f43c6a49d07e4cf99c43cc0639250d257b5f0fd65606674a722ba6cea0be8cb7
member3-0234,UIT-MLReceipts,val,images/001239.jpg,302,403,5,e3af7177ab9ec0625636cde95224aaa1095fcf9a336426ec2270099fb499b6aa
member3-0235,UIT-MLReceipts,val,images/001240.jpg,2048,1536,7,12b746c16d471b70564f331bfaeea2617e86833ed8b49e56ec9eb20826bd436b
member3-0236,UIT-MLReceipts,val,images/001241.jpg,960,1280,7,f0e2159a7b8103a3e965d9d44477f0d80971920904dd29e643eca67b05b56100
member3-0237,UIT-MLReceipts,val,images/001242.jpg,2048,1536,7,175c1b838932b2b67ad115a9594fb492fac850c455cddf5fd90cf1602b9a2e56
member3-0238,UIT-MLReceipts,val,images/001243.jpg,720,960,6,e93b7e2306fb5e44c012a5948d865cdf6a14221525cb407bff8e917f962cbedb
member3-0239,UIT-MLReceipts,val,images/001244.jpg,1536,2048,9,cd62f4a922fa746d57784b4fe66d26033c87902c05572ec43e4b2907ef330b3b
member3-0240,UIT-MLReceipts,val,images/001245.jpg,1276,956,7,5136ce828dbfc1ce70db61734b461951a500589633b21d4e8b97d8947385e306
member3-0241,UIT-MLReceipts,val,images/001246.jpg,1152,2048,5,72dd4175846dda1a3be3ff336c08455d64e96765421e96908ebcc04d2ea0f018
member3-0242,UIT-MLReceipts,val,images/001247.jpg,1536,2048,7,3a330254d0fd393f68a0a4744ae8e7be6e8f9e94912b4a8d896a1dd34d5860e4
member3-0243,UIT-MLReceipts,val,images/001248.jpg,634,1280,5,28c06b685d609f1115b2a4d6f2825e46c51c8e6d0faddff5bb87e89d5de47263
member3-0244,UIT-MLReceipts,val,images/001249.jpg,1536,2048,7,bdd07729ada3bdb5eebe8f2119df29b21a1454faa4dbc1d8030df52eecd58188
member3-0245,UIT-MLReceipts,val,images/001250.jpg,960,1280,5,092a82572d1e5b8baa7d1d981e50cf5936ae0afdc35abaee537898fd9f7c01ca
member3-0246,UIT-MLReceipts,val,images/001251.jpg,2048,1536,6,463f6c18a924cb8f481e860a41d2a4530539cb46c95c491188e31dba7059148a
member3-0247,UIT-MLReceipts,val,images/001252.jpg,2048,1536,7,c92ceb1b0a4b58279ed92f82cc46fa33c1baf234fcb43db5bf269ea75eaa781d
member3-0248,UIT-MLReceipts,val,images/001253.jpg,2048,1536,7,9b804319b22480d2f4b00d9ca4870e58281e54ffe0e1224c0193490b0453717e
member3-0249,UIT-MLReceipts,val,images/001254.jpg,2048,1536,7,aaf1ba6387ebb0b74bd0f4a726435dd9d2358c6b2ec8c0d9b20d62582f4ce988
member3-0250,UIT-MLReceipts,val,images/001255.jpg,720,960,5,00a11166ee1b17a69ceb3e2d8c4d9979d7e93918b235eec00862e2f8256005ee
member3-0251,UIT-MLReceipts,val,images/001256.jpg,2048,1536,4,c7e845bbad514e4353f6bb7c4ea8186629a54b9b7884b8789f03750ca3812021
member3-0252,UIT-MLReceipts,val,images/001257.jpg,2048,1536,7,f710bcf898fbafb925689977b17694e359dab4db1ecfffca90b5dcd47b1cfc36
member3-0253,UIT-MLReceipts,val,images/001258.jpg,1536,2048,4,f37086d403edb2bf5fa9564f6c303e28bd109f15504aed154ebdda58ece89b71
member3-0254,UIT-MLReceipts,val,images/001259.jpg,2048,1536,7,428cd2d21aca60f5851e8999f97e26588e5637f982982cba53c4977c314f0fdb
member3-0255,UIT-MLReceipts,val,images/001260.jpg,2048,1536,4,620ec0c8727aeb32c27314133856c661e210a54025af3646fe5b2f7b0e7a7d37
member3-0256,UIT-MLReceipts,val,images/001261.jpg,2048,1536,7,c313262b7a05974a76fc6cff5faae12aaba50e891e94ed92b9cb20be5bdceefe
member3-0257,UIT-MLReceipts,val,images/001262.jpg,1536,2048,5,6ef9d0a306b36b42e890988d24be8143f9c4141251dcafd00b5bde713f966566
member3-0258,UIT-MLReceipts,val,images/001263.jpg,1536,2048,7,a55a2018f498aa359b13d5b90c1a414f925ad9651e92e979a47bb67022ca1961
member3-0259,UIT-MLReceipts,val,images/001264.jpg,714,1280,5,453d8623f7b7a9e67d5ff3b588a621c90233ef79eb4b1fdaf5382858a9954542
member3-0260,UIT-MLReceipts,val,images/001265.jpg,2048,1536,7,906c2ab913392c37e220a5f81d6cdb5d82719c093d88c86c599ab5c75efc83ca
member3-0261,UIT-MLReceipts,val,images/001266.jpg,956,1276,5,1c484d0a9b7117cafb3ff48709927ffc0a99dccac711af15db5e5eebbc5aa858
member3-0262,UIT-MLReceipts,val,images/001267.jpg,1536,2048,7,a23590b20e762ce531afa176fc36676e5a89db4780f2d2ce894763dd02e257fe
member3-0263,UIT-MLReceipts,val,images/001269.jpg,1536,2048,6,2df0f871370699d2659e36e09f693889507821875c4d27f2ddd7cd1e668639ff
member3-0264,UIT-MLReceipts,val,images/001270.jpg,720,960,4,bf486834dbdcc68fd9fc0e62f42f1bb6b73e9bb0b021d130b55430eb910f1685
member3-0265,UIT-MLReceipts,val,images/001271.jpg,1536,2048,8,41e4041e9f900e10ddf9aa5aa66b26f4259802498c4319c2c062a75f8fbeae45
member3-0266,UIT-MLReceipts,val,images/001272.jpg,382,1080,5,9f80479459b963c54b321a72bbfaf3a99066662d99739f07f2e9e46ce4d0051b
member3-0267,UIT-MLReceipts,val,images/001273.jpg,1536,2048,5,bb0c1018729d9ba87e40f035139b885e3e5310ffe0a9e03212b8c845aec89526
member3-0268,UIT-MLReceipts,val,images/001274.jpg,720,960,6,eabd6a9d1b9dd97c40603c32aab65e91ec3f78e819411759f430091305ea2864
member3-0269,UIT-MLReceipts,val,images/001275.jpg,1152,2048,5,e591a7eb9a2ddd8d19b067b13911c09d3f397a1881829eb1fcbc032b27b8f75b
member3-0270,UIT-MLReceipts,val,images/001276.jpg,302,403,7,7d95bd0383417deccf8167887d1dad3bc250fc5e1357536d7dc3fda7c7407b10
member3-0271,UIT-MLReceipts,val,images/001277.jpg,1536,2048,7,128a783d85e90ba9f941c367d047c0beb7d19c0b0431ce67e79522c80d200e73
member3-0272,UIT-MLReceipts,val,images/001278.jpg,2048,1536,4,fb17347fb70e76bca7a0647c457919c250403d035de3ac78bccebdafff5d2444
member3-0273,UIT-MLReceipts,val,images/001279.jpg,956,1276,6,02c075e1d1f0c24137e9323fef40da2b9ce9c4f14be3476c1437d88dee4e291f
member3-0274,UIT-MLReceipts,val,images/001280.jpg,2048,1536,5,9f3ca826479a08cf1ffe21f1d06e94f55d35a4ed249a52d964086b8234fcd495
member3-0275,UIT-MLReceipts,val,images/001281.jpg,1536,2048,5,71ee25c312aafb08dd253b3e87461ddf6e59c76d33dfb7790d036b0dc2c89bfd
member3-0276,UIT-MLReceipts,val,images/001282.jpg,634,1280,9,dfbc24862f9af855dafc214c0b44311089e8eb84252569934f53b3849b0611ba
member3-0277,UIT-MLReceipts,val,images/001283.jpg,1536,2048,5,77deff50219c9c0921bf6099bf38a6bbd37a7d41c49dfdd43177c7506210d60d
member3-0278,UIT-MLReceipts,val,images/001284.jpg,956,1280,7,7f89a3f196e08e815580dd1ca2c8abfd593a0efe6ef01273a58b18d4c3dc38e3
member3-0279,UIT-MLReceipts,val,images/001285.jpg,720,960,9,eefe98b1d79f48440ea2e366c1b00e21581b6c373938f57466b60018acefa79d
member3-0280,UIT-MLReceipts,val,images/001286.jpg,2048,1536,5,f3be50d77c83566752b2530dcafceb22ce14eb4aba6483eb3230ebf86af8387c
member3-0281,UIT-MLReceipts,val,images/001287.jpg,2048,1536,7,30e9607b006711bd816fb1d9367a772ae49ecad69b2e6246cf737e37b58f4eda
member3-0282,UIT-MLReceipts,val,images/001288.jpg,1276,956,4,bb96879cc5d81e0983ef9daeb5a33bf930e93eec2f8b6cef4ca758b927113140
member3-0283,UIT-MLReceipts,val,images/001289.jpg,1536,2048,4,521c0aa86a2e965239879541623947fb4e0e185adc9fccf5b3cb66f8c1e652a2
member3-0284,UIT-MLReceipts,val,images/001290.jpg,1536,2048,5,fbf4d3253c52d4d67a50c43ba479edb918c8f7ec5c61b36cef775ac44b9a4d61
member3-0285,UIT-MLReceipts,val,images/001291.jpg,1536,2048,7,2ab059dfc0b67d4895ce1095f0992f5467782678dc14a051eef279197d838f20
member3-0286,UIT-MLReceipts,val,images/001292.jpg,1536,2048,6,3022edd99c3823dabd75c2aafab16809de1d24446253600a2a2757689763ba62
member3-0287,UIT-MLReceipts,val,images/001293.jpg,1536,2048,7,ae8aa67b23510f2be940fb426075ca2b11ffe805bf7fedf5b47df5f29058fa76
member3-0288,UIT-MLReceipts,val,images/001294.jpg,956,1276,6,2ef3bc375334e286815e6e9cebcd694a1c338586391ca3ee3ff063ae6aef9ef2
member3-0289,UIT-MLReceipts,val,images/001295.jpg,720,960,7,8f7610cb5041c6cdfb3c8d1f4ec91239ad40f7a3faf2143cba945d521c14a4a8
member3-0290,UIT-MLReceipts,val,images/001296.jpg,1276,956,5,7646041103dc6af0768c407e5cf955803b425f78482ab3b61b59da080f8639a5
member3-0291,UIT-MLReceipts,val,images/001297.jpg,720,960,4,9d437a7d2708b9cfdc6ade8a8e3659a266daeca7a4bf20b4ed699aeedbd877fb
member3-0292,UIT-MLReceipts,val,images/001298.jpg,1536,2048,6,12acb8cace7e463a952e9cded157510b5a12c145f798f1527619e9ff13f8c89d
member3-0293,UIT-MLReceipts,val,images/001299.jpg,1536,2048,5,fa90d54e19c85581a9e0f181aaed273a99730bfb49d58a96e694674a010a60b4
member3-0294,UIT-MLReceipts,val,images/001300.jpg,240,320,4,11b644ff8034f405ec74dcc3b5f48913d9345c657b9b355a8009d5119665af3c
member3-0295,UIT-MLReceipts,val,images/001302.jpg,2048,1536,7,6645cbcf6a7ee944b40aa1f975340742c4761916bd24aa936554221af92b044f
member3-0296,UIT-MLReceipts,val,images/001303.jpg,1536,2048,7,aea83880a6dc75a8ffa1c596e0450e61e822cf827767d7714c6c42f8c9798e6e
member3-0297,UIT-MLReceipts,val,images/001304.jpg,1536,2048,7,0d9f34640ced8b6978e836707c2130df58ca3fce97b2211529642618289388cd
member3-0298,UIT-MLReceipts,val,images/001307.jpg,1152,2048,4,2323569561f824a108334f12552c9f9f839b4efb32819a79283b79e2d99702b6
member3-0299,UIT-MLReceipts,val,images/001308.jpg,956,1276,6,06df4df554e2d65b077522788077265139091a0dfd1daaa2550fd8e103fcb17a
member3-0300,UIT-MLReceipts,val,images/001309.jpg,2048,1536,4,e814be72783f26bebbe6d1f4b2e2f3ceb11f545c92009546fe4a378287d0d8f2
member3-0301,UIT-MLReceipts,val,images/001310.jpg,2048,1536,7,f4bff7793cf903492036d4c2cb70e8a15cc8ca4dcc4f5ebca2fe0026997d1ce4
member3-0302,UIT-MLReceipts,val,images/001311.jpg,2048,1536,6,02752bdb556ac43f617779be3a484b1955d7b7938eb79b75529c11aab61d7ae8
member3-0303,UIT-MLReceipts,val,images/001312.jpg,2048,1536,7,c35112061c8a2e1a7cb25ab87928cb0d913683f3455ea038b4dfbcca8f5605b6
member3-0304,UIT-MLReceipts,val,images/001313.jpg,1536,2048,7,ec7aabdc986a96107fa7856ee58b7274aac31d1136921ef315e1e28100e8138b
member3-0305,UIT-MLReceipts,val,images/001314.jpg,459,918,6,84eaac8663dcfe3082c58630f49f50f7eaf26900c6e35a6e212802aea4f5fb5f
member3-0306,UIT-MLReceipts,val,images/001315.jpg,2048,1536,7,69f4ad0a6671b119e9e79644c3ba426151c80b27187b23fd67dc1fc7c67e9b7a
member3-0307,UIT-MLReceipts,val,images/001316.jpg,302,403,7,31386a6253a0448d3f2d6572816910d58f3f30644637ba15b95040240462d3b6
member3-0308,UIT-MLReceipts,val,images/001317.jpg,2048,1536,4,3b4ba0130e409e9e5227d6f5d3a652473017c27dc7ccfb7af1afe3a1c4312788
member3-0309,UIT-MLReceipts,val,images/001318.jpg,720,960,7,ef2ffc5377ea7a0b2cbceb4b9fb5c300ae5b9a3adcdc9ac1c2a4b6c8792907e5
member3-0310,UIT-MLReceipts,val,images/001319.jpg,1536,2048,6,3de8e402645f49ff4a8b1dd948de0cd38b7204c03f926ef2687f588ba91fdbe9
member3-0311,UIT-MLReceipts,val,images/001320.jpg,956,1276,7,1830807115164e1e093637703f5c9a5f3fd60ec9476c39f08f9eeadd45200ed8
member3-0312,UIT-MLReceipts,val,images/001321.jpg,720,1280,6,ce9bacc634bda3d35d19b2c77f0881ebc23ff43372c35fe311d5e494f28eba52
member3-0313,UIT-MLReceipts,val,images/001322.jpg,2048,1536,6,6105dceb0878ac03ca91714d8bcb583c773316436d6e4354965277f5cb6e9a17
member3-0314,UIT-MLReceipts,val,images/001323.jpg,1536,2048,4,1e622bc862769f50804ec2928dd1879ce50a1cf437ed1d127189e1ee13609ed2
member3-0315,UIT-MLReceipts,val,images/001324.jpg,2048,1536,7,5b7304eb8d7bb5f86ad0802ae0476054df76014ed21fdb5a2b8e4d0574651ca2
member3-0316,UIT-MLReceipts,val,images/001326.jpg,2048,1536,7,68e04238f9d7b531b19081e14dbc069f113c8d5e6f5cc77172f0a6c52047c990
member3-0317,UIT-MLReceipts,val,images/001327.jpg,2048,1536,7,8f4a7c4a8a95bf8deef1b9cbf76f8486c662b22f929a9035143f79133899f8a1
member3-0318,UIT-MLReceipts,val,images/001328.jpg,1578,2031,6,346e577bf10654f58e988839525a23968a1af80d09e4fc1c64e2ffee0e84691b
member3-0319,UIT-MLReceipts,val,images/001329.jpg,656,422,7,c7cf71dede691a0ee8c96d777d0173b05514372be502205fd7879b7604dd6537
member3-0320,UIT-MLReceipts,val,images/001330.jpg,1536,2048,4,494aa22a3996ee305776faf502c6c9b06c11e9a901a7950628a9ddaf895020f0
member3-0321,UIT-MLReceipts,val,images/001332.jpg,2048,1536,7,eff122183e5bf04bf79586c084a774429514b3ae4dcf45928bde7ce31f136677
member3-0322,UIT-MLReceipts,val,images/001333.jpg,2048,1536,7,6ffc1d28bed3c733a33662c25b046e3bf64f3193b70be0db7b2baafb44c8324d
member3-0323,UIT-MLReceipts,val,images/001334.jpg,2048,1536,4,12c4de46cf8edb4dc10cf94277a3f76bcc356b2141de54474cecd334e49f2c27
member3-0324,UIT-MLReceipts,val,images/001337.jpg,1080,2016,4,988701c4485bf697c77f9b9ddb354ab2cf1e109e054fa473f3039da0e721c0d0
member3-0325,UIT-MLReceipts,val,images/001338.jpg,2048,1536,4,1de89ee672af2dc7458cab60bbb2f510a46d7abc27d3d629cf11b7739b75df88
member3-0326,UIT-MLReceipts,val,images/001339.jpg,1536,2048,4,47ebf73b9b2ba7ed96a4e6c4454a3ecc7752df5c5457fe0daddcd5b51e5e2a6b
member3-0327,UIT-MLReceipts,val,images/001340.jpg,2048,1536,7,5f865b9b2ee5296f03c7f0c25210ffb3b44fc8676d24d891fd739b197c7bebca
member3-0328,UIT-MLReceipts,val,images/001341.jpg,960,1280,7,4ce7982be9b27756a5a33ff6bb079e880d340c6295e848bd9c29d4883aa4c01d
member3-0329,UIT-MLReceipts,val,images/001342.jpg,1536,2048,9,7035e88250d7bf09cca0933fe15efaf12e7e2188df5b6aef4213edd04b74941b
member3-0330,UIT-MLReceipts,val,images/001343.jpg,2048,1536,7,f7477eb12bdcd6850eca9d4a03670e67ed39de1be67d6b692f31422323038999
member3-0331,UIT-MLReceipts,val,images/001344.jpg,1536,2048,7,fa55b5e09546898174b77468e71ea6345dbfdb15779c8c5b62576f704216516b
member3-0332,UIT-MLReceipts,val,images/001345.jpg,1536,2048,7,9041553036215c44b77678c6f931b9416fcb6124b7ee74551a3d2e6641f5714d
member3-0333,UIT-MLReceipts,val,images/001346.jpg,1536,2048,7,42d3a5f41735bd02255c6f29331fe697a007edee9e43a691f64aa09b47097114
member3-0334,UIT-MLReceipts,val,images/001347.jpg,1536,2048,7,5d22591b2593ab2da8f8569d028e351fa07a96b8b90ce66096b35c40b03f526b
member3-0335,UIT-MLReceipts,val,images/001349.jpg,2048,1536,4,cee1f58f9d45329c32d86e2a85603f7f10c8ea7c4b0f53858ea2f325612ebcdf
member3-0336,UIT-MLReceipts,val,images/001350.jpg,1536,2048,9,1ecf492079a2aa465621f0ac95263b35005f05c45ca3e7ab292072adb0a0bf79
member3-0337,UIT-MLReceipts,val,images/001356.jpg,302,403,7,75d2eaf7c207644aa87c9b16c3cd1aa7cdb45e82129c1e6a622bcc5943a1c422
member3-0338,UIT-MLReceipts,val,images/001361.jpg,1536,2048,9,4dc4f203050d2bf80306aeebb2324a2236800fb103b39e2f70422aada10c8a3f
member3-0339,UIT-MLReceipts,val,images/001370.jpg,2048,1536,6,1ffb85b7464a6c532b0006ecd90a5992a0bf3fd5c733e680dad83d984778e8d0
member3-0340,UIT-MLReceipts,val,images/001371.jpg,714,1280,6,e21a7ae0a265d94ef373087176914bbf062a3296ac3b47579ea86b41e2bf6186
member3-0341,UIT-MLReceipts,val,images/001372.jpg,443,1274,7,1e948ffa574ca8b5195802c50cc4a9841da3f889427e52eb6209d1245d94fd70
member3-0342,UIT-MLReceipts,val,images/001373.jpg,540,960,8,c36596c35ee03f81686cba22d6b2314f67c4c4e1c45d15e7b88b46074de93914
member3-0343,UIT-MLReceipts,val,images/001374.jpg,2048,1536,6,73a475ab0cdf89427c2f57dd0e2d8656f5d7c54c22e32b5d9bd1f62c4ebb5cc8
member3-0344,UIT-MLReceipts,val,images/001375.jpg,1276,956,6,7dd3c91213e46c8ecc59f6db16b6f810e8bf59426cf863047f731a10aa957f7a
member3-0345,UIT-MLReceipts,val,images/001379.jpg,459,918,6,7aa70aa3992116281d3c61e5ce57ebaa52c5ea8d32b63cd661d84bf58cd4341e
member3-0346,UIT-MLReceipts,val,images/001383.jpg,1536,2048,7,52cb690147eb1ee0d4b094286309aeaebed9b407f3f3b6ed449befac3e77dd96
member3-0347,UIT-MLReceipts,val,images/001414.jpg,2048,1536,8,80b854f72467b746eeaface508283fa93cf4806b162eac06aea3356be98f0601
member3-0348,UIT-MLReceipts,val,images/001430.jpg,1152,2048,9,09f82e0aaa72a953167a6561a2f72b7a697e1c287c27121bd8e67b5a0bb1c83d
member3-0349,UIT-MLReceipts,val,images/001434.jpg,2048,1536,8,0b53728a67a9d4f506fb0a641bf20b60f017196445669cb57a9aed6ce57a9874
member3-0350,UIT-MLReceipts,val,images/001466.jpg,956,1276,8,8fad02e5b3c9b224818a983ebe459f0635635753ae80ff2e9b1ef8d10ceb2807
member3-0351,UIT-MLReceipts,val,images/001472.jpg,1099,1789,9,3ca57f695c56fd65365d7dd201631d060e50021d35fc7be2a1fb25db689c0832
member3-0352,UIT-MLReceipts,val,images/001525.jpg,640,1280,8,824881cf72e4671d19523e7394398e41530d5253d176102e890fc0102d107a69
member3-0353,UIT-MLReceipts,val,images/001556.jpg,1276,956,8,e7ceb2632927fc30b45d3ef13df2f888710bd4b66faf89c74be5f110fc6d8243
member3-0354,UIT-MLReceipts,val,images/001725.jpg,956,1276,8,22719917d7121c0d2dbb40a30047f8211bf26075c7a7f0cf10893a98f361263e
member3-0355,UIT-MLReceipts,val,images/001730.jpg,2048,1536,8,3b3194efbe2e2ef19dd827a4a7f0aaf7cc325e67c6ec931dcc2fb24b253625fe
