task_id,dataset,source_split,image_file,width,height,prefilled_kie_regions,sha256
member6-0163,MC-OCR,validation,images/mcocr_val_145115jdexd.jpg,768,1024,0,af69cd7133d087f0bbe37dbec730ff551f92c1d1cc5bab2cb4feb435c4d4f207
member6-0164,MC-OCR,validation,images/mcocr_val_145115jeqsk.jpg,1024,1366,0,299d59d567f5e12cce1d5ec9c76ff96b7ca5e5fe458b59d168836d5aa9a18ccb
member6-0165,MC-OCR,validation,images/mcocr_val_145115jetch.jpg,576,1024,0,63a92d8883138cc0f3535ef7540cd8aa69eadadc09499c694883851ca0495b60
member6-0166,MC-OCR,validation,images/mcocr_val_145115jggpy.jpg,768,1024,0,bb53906189d5a2992b084dc34d14d0590904213ac167f2fbb4a3df6122ddd1b2
member6-0167,MC-OCR,validation,images/mcocr_val_145115jheqn.jpg,768,1024,0,d0aeaa6c84f05667a3436585c22e9c31ea067e8b3550e540d3ec6ed9cf48757a
member6-0168,MC-OCR,validation,images/mcocr_val_145115jiuzz.jpg,1024,1366,0,c46460dbe8e1ad96342be4fa89fce545f6426a51c03e66ff11177cc22111076e
member6-0169,MC-OCR,validation,images/mcocr_val_145115jlcvk.jpg,590,1280,0,1d02ed8fdbb795811e9e8c3d43e56e7eb2850e02f119e6a3e2ed8b81fe6cb32f
member6-0170,MC-OCR,validation,images/mcocr_val_145115jmtuc.jpg,472,1024,0,86cd3f76d5060558b990efa0eb22ead9ac96fb9a599d95251a4d518dfdfe4eab
member6-0171,MC-OCR,validation,images/mcocr_val_145115jnozb.jpg,768,1024,0,12208c7883045ba264d2ce2a765a0cc2de9535d013927a60c10ed38114ee412e
member6-0172,MC-OCR,validation,images/mcocr_val_145115jqdkf.jpg,1024,1365,0,98ee7c7577828d814f50b748f1674c9f2170ac3443ece87ce0fc6ee8078e0f91
member6-0173,MC-OCR,validation,images/mcocr_val_145115jsatw.jpg,768,1024,0,d7f633a38a046a3682e79d243399ed42984c9f2b6f3a3e25e018f7802752ba02
member6-0174,MC-OCR,validation,images/mcocr_val_145115jsyyl.jpg,1024,1366,0,5e487cf3a783191a254a99b6c3f7d9e2e63e90cd6339085ff06fcbc309870f88
member6-0175,MC-OCR,validation,images/mcocr_val_145115jxfng.jpg,1024,768,0,9f2c5dd433d3c2d74686fdecd9d9d7fdfeac4e9963af91b0a5c8ec2dca54e58b
member6-0176,MC-OCR,validation,images/mcocr_val_145115kbclm.jpg,590,1280,0,369de4e830a73fd9f7d32a9e2f75c68466694fa05f1004018d36ebf52ade21d4
member6-0177,MC-OCR,validation,images/mcocr_val_145115kebds.jpg,768,1024,0,434de2ccfdfe538769354b2960922beb33170cd8a53c31216618df212cc03b76
member6-0178,MC-OCR,validation,images/mcocr_val_145115kedic.jpg,1024,768,0,a681bce32fecc61807d6c1c2f53318ab5984ca01d0de076de0912e28411a8600
member6-0179,MC-OCR,validation,images/mcocr_val_145115kenle.jpg,1024,768,0,210fe33c69786c0b0047fdaf53ee4bd5c5995eea138569fe262cfb0a58d6e62e
member6-0180,MC-OCR,validation,images/mcocr_val_145115kexzv.jpg,768,1024,0,47c9d278942334549354590bfe581741978bd932bbfafee198f4db3dc6b55ca8
member6-0181,MC-OCR,validation,images/mcocr_val_145115kkeqh.jpg,768,1024,0,61b36e0668d46cb832f9b3d6ccab4d3d135447d108e6c0292826f9ad660143fe
member6-0182,MC-OCR,validation,images/mcocr_val_145115kkuee.jpg,1024,1366,0,a98a087191511f813dfb6af3bc1f94a323fcc03d355eaa4b3bcfa0388589978e
member6-0183,MC-OCR,validation,images/mcocr_val_145115kkzjy.jpg,576,1024,0,da16fb61282b6fe1c74d68771112ecee13fed40ede53147b78a2a6fd9cf56a8e
member6-0184,MC-OCR,validation,images/mcocr_val_145115klmhe.jpg,720,1280,0,40b156225c52564b681ca60715cf3998dcb28a59a5cd4223df6d64203d2d6c84
member6-0185,MC-OCR,validation,images/mcocr_val_145115klteo.jpg,768,1024,0,9f769c932d0b2f43f99ae6281511c36f4a1fb0f3a1a0babc251472a99faac7fb
member6-0186,MC-OCR,validation,images/mcocr_val_145115knxyy.jpg,590,1280,0,be33bff13704525ccbf7f4cb38f71da6952303e50c81109e8576d5cd27d5c672
member6-0187,MC-OCR,validation,images/mcocr_val_145115kqczg.jpg,576,1024,0,8b62a68b3e7f4fcefadccc06ca02d6d225b0c014bbbb7c80bf84c63cd3401f6c
member6-0188,MC-OCR,validation,images/mcocr_val_145115krlcq.jpg,576,1024,0,4eeffb026e344080bc8e340005737389c72ed9d9d8ad1dbfc176c4cdbea3058b
member6-0189,MC-OCR,validation,images/mcocr_val_145115krtft.jpg,768,1024,0,aac688d5caf7b3e963273f91357314f5aef459172e7310191fd543f0535e51bc
member6-0190,MC-OCR,validation,images/mcocr_val_145115kshez.jpg,576,1024,0,c305abd02efd8dc20fe6d4c5325c30687e8b84b875a6420b3239dc14eba4391c
member6-0191,MC-OCR,validation,images/mcocr_val_145115ksmqh.jpg,1024,1366,0,5e960b24db2f4e4505546e6b7db5a70325af2de7f419e74e4c7983bc888e18e5
member6-0192,MC-OCR,validation,images/mcocr_val_145115ksvgc.jpg,590,1280,0,e359375eebe45f57bfb570883143429fe7a27ff14b39cbbdfed4629f7bc233f4
member6-0193,MC-OCR,validation,images/mcocr_val_145115lflcz.jpg,576,1024,0,4983e2a013bb48221bdc4f975a8f2bdb65a7c36d5eee74bac16648ac4eb0cb56
member6-0194,MC-OCR,validation,images/mcocr_val_145115limjy.jpg,768,1024,0,44ad7e1557000bf8cf12d65e5ed1b87cd004542dd75b3c4ec8989b593e48c533
member6-0195,MC-OCR,validation,images/mcocr_val_145115lituc.jpg,720,1280,0,8762def2c93e004fb4fefd978f31603b32e0bff5e8c20fb272877e4987c7bd40
